Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",BBL,Attackers,Elimination
2Ascent,2,"""0-2""",BBL,Attackers,Elimination
2Ascent,3,"""1-2""",TH,Defenders,Elimination
2Ascent,4,"""1-3""",BBL,Attackers,Spike Detonation
2Ascent,5,"""2-3""",TH,Defenders,Defuse
2Ascent,6,"""2-4""",BBL,Attackers,Elimination
2Ascent,7,"""2-5""",BBL,Attackers,Elimination
2Ascent,8,"""3-5""",TH,Defenders,Defuse
2Ascent,9,"""4-5""",TH,Defenders,Elimination
2Ascent,10,"""5-5""",TH,Defenders,Defuse
2Ascent,11,"""6-5""",TH,Defenders,Elimination
2Ascent,12,"""6-6""",BBL,Attackers,Elimination
2Ascent,13,"""6-7""",TH,Defenders,Defuse
2Ascent,14,"""6-8""",TH,Defenders,Defuse
2Ascent,15,"""7-8""",BBL,Attackers,Elimination
2Ascent,16,"""8-8""",BBL,Attackers,Elimination
2Ascent,17,"""8-9""",TH,Defenders,Elimination
2Ascent,18,"""8-10""",TH,Defenders,Elimination
2Ascent,19,"""8-11""",TH,Defenders,Elimination
2Ascent,20,"""8-12""",TH,Defenders,Elimination
2Ascent,21,"""9-12""",BBL,Attackers,Elimination
2Ascent,22,"""10-12""",BBL,Attackers,Elimination
2Ascent,23,"""11-12""",BBL,Attackers,Elimination
2Ascent,24,"""11-13""",TH,Defenders,Elimination
