Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Jemkin,RRQ,Map_2_2Haven,All,Yoru,1.33,256,21,12,3,+9,76%,151,39%,3,3,0
Monyet,RRQ,Map_2_2Haven,All,Neon,1.26,265,20,13,9,+7,86%,157,30%,3,2,+1
xffero,RRQ,Map_2_2Haven,All,Cypher,1.11,192,16,12,4,+4,76%,110,23%,3,2,+1
crazyguy,RRQ,Map_2_2Haven,All,Omen,1.11,170,12,10,10,+2,81%,110,25%,3,1,+2
Kushy,RRQ,Map_2_2Haven,All,Sova,0.83,129,7,10,6,-3,76%,91,19%,1,0,+1
Francis,NS,Map_2_2Haven,All,Viper,1.20,222,17,14,5,+3,62%,127,32%,0,4,-4
Persia,NS,Map_2_2Haven,All,Omen,0.93,157,12,14,7,-2,71%,97,22%,1,2,-1
Rb,NS,Map_2_2Haven,All,Sova,0.73,162,12,16,2,-4,62%,113,33%,3,2,+1
Ivy,NS,Map_2_2Haven,All,Killjoy,0.57,97,7,15,2,-8,52%,61,17%,1,4,-3
Dambi,NS,Map_2_2Haven,All,Neon,0.53,141,9,17,3,-8,71%,82,32%,3,1,+2
Jemkin,RRQ,Map_2_2Haven,Attack,Yoru,0.99,282,9,7,1,+2,56%,156,29%,2,3,-1
Monyet,RRQ,Map_2_2Haven,Attack,Neon,1.25,218,8,5,3,+3,78%,125,29%,2,1,+1
xffero,RRQ,Map_2_2Haven,Attack,Cypher,1.15,188,7,6,2,+1,67%,105,25%,0,0,0
crazyguy,RRQ,Map_2_2Haven,Attack,Omen,0.44,18,0,5,3,-5,67%,12,33%,0,1,-1
Kushy,RRQ,Map_2_2Haven,Attack,Sova,1.24,209,5,5,5,0,89%,140,24%,0,0,0
Francis,NS,Map_2_2Haven,Attack,Viper,1.29,243,11,8,0,+3,50%,131,35%,0,3,-3
Persia,NS,Map_2_2Haven,Attack,Omen,0.66,88,4,8,4,-4,67%,66,45%,0,2,-2
Rb,NS,Map_2_2Haven,Attack,Sova,0.66,145,6,10,1,-4,58%,103,44%,1,1,0
Ivy,NS,Map_2_2Haven,Attack,Killjoy,0.32,71,2,10,1,-8,50%,48,17%,1,2,-1
Dambi,NS,Map_2_2Haven,Attack,Neon,0.48,158,6,11,1,-5,58%,84,28%,1,1,0
Jemkin,RRQ,Map_2_2Haven,Defend,Yoru,1.58,238,12,5,2,+7,92%,148,50%,1,0,+1
Monyet,RRQ,Map_2_2Haven,Defend,Neon,1.26,302,12,8,6,+4,92%,181,30%,1,1,0
xffero,RRQ,Map_2_2Haven,Defend,Cypher,1.08,196,9,6,2,+3,83%,115,21%,3,2,+1
crazyguy,RRQ,Map_2_2Haven,Defend,Omen,1.61,286,12,5,7,+7,92%,183,24%,3,0,+3
Kushy,RRQ,Map_2_2Haven,Defend,Sova,0.52,70,2,5,1,-3,67%,54,10%,1,0,+1
Francis,NS,Map_2_2Haven,Defend,Viper,1.08,196,6,6,5,0,78%,121,29%,0,1,-1
Persia,NS,Map_2_2Haven,Defend,Omen,1.28,251,8,6,3,+2,78%,140,12%,1,0,+1
Rb,NS,Map_2_2Haven,Defend,Sova,0.83,187,6,6,1,0,67%,127,28%,2,1,+1
Ivy,NS,Map_2_2Haven,Defend,Killjoy,0.89,132,5,5,1,0,56%,78,17%,0,2,-2
Dambi,NS,Map_2_2Haven,Defend,Neon,0.59,120,3,6,2,-3,89%,80,44%,2,0,+2
