Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",BLG,Defenders,Elimination
2Lotus,2,"""0-2""",BLG,Defenders,Defuse
2Lotus,3,"""1-2""",RRQ,Attackers,Elimination
2Lotus,4,"""2-2""",RRQ,Attackers,Elimination
2Lotus,5,"""3-2""",RRQ,Attackers,Elimination
2Lotus,6,"""3-3""",BLG,Defenders,Defuse
2Lotus,7,"""3-4""",BLG,Defenders,Defuse
2Lotus,8,"""3-5""",BLG,Defenders,Elimination
2Lotus,9,"""3-6""",BLG,Defenders,Elimination
2Lotus,10,"""3-7""",BLG,Defenders,Defuse
2Lotus,11,"""4-7""",RRQ,Attackers,Elimination
2Lotus,12,"""5-7""",RRQ,Attackers,Elimination
2Lotus,13,"""6-7""",BLG,Defenders,Elimination
2Lotus,14,"""7-7""",BLG,Defenders,Elimination
2Lotus,15,"""8-7""",BLG,Defenders,Defuse
2Lotus,16,"""8-8""",RRQ,Attackers,Elimination
2Lotus,17,"""8-9""",RRQ,Attackers,Elimination
2Lotus,18,"""8-10""",RRQ,Attackers,Spike Detonation
2Lotus,19,"""8-11""",RRQ,Attackers,Spike Detonation
2Lotus,20,"""8-12""",RRQ,Attackers,Elimination
2Lotus,21,"""8-13""",RRQ,Attackers,Elimination
2Lotus,22,"""""",,,
2Lotus,23,"""""",,,
2Lotus,24,"""""",,,
