Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Split,1,"""0-1""",KRÜ,Defenders,Elimination
2Split,2,"""0-2""",KRÜ,Defenders,Defuse
2Split,3,"""1-2""",LOUD,Attackers,Elimination
2Split,4,"""2-2""",LOUD,Attackers,Spike Detonation
2Split,5,"""3-2""",LOUD,Attackers,Spike Detonation
2Split,6,"""3-3""",KRÜ,Defenders,Defuse
2Split,7,"""3-4""",KRÜ,Defenders,Time Expired
2Split,8,"""4-4""",LOUD,Attackers,Spike Detonation
2Split,9,"""5-4""",LOUD,Attackers,Elimination
2Split,10,"""6-4""",LOUD,Attackers,Elimination
2Split,11,"""6-5""",KRÜ,Defenders,Defuse
2Split,12,"""6-6""",KRÜ,Defenders,Defuse
2Split,13,"""6-7""",LOUD,Attackers,Elimination
2Split,14,"""6-8""",LOUD,Attackers,Spike Detonation
2Split,15,"""7-8""",KRÜ,Defenders,Elimination
2Split,16,"""7-9""",LOUD,Attackers,Elimination
2Split,17,"""8-9""",KRÜ,Defenders,Elimination
2Split,18,"""8-10""",LOUD,Attackers,Elimination
2Split,19,"""8-11""",LOUD,Attackers,Elimination
2Split,20,"""8-12""",LOUD,Attackers,Spike Detonation
2Split,21,"""9-12""",KRÜ,Defenders,Elimination
2Split,22,"""10-12""",KRÜ,Defenders,Elimination
2Split,23,"""10-13""",LOUD,Attackers,Elimination
2Split,24,"""""",,,
