Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",KRÜ,Defenders,Elimination
1Haven,2,"""0-2""",KRÜ,Defenders,Elimination
1Haven,3,"""0-3""",KRÜ,Defenders,Time Expired
1Haven,4,"""1-3""",LOUD,Attackers,Elimination
1Haven,5,"""1-4""",KRÜ,Defenders,Elimination
1Haven,6,"""1-5""",KRÜ,Defenders,Elimination
1Haven,7,"""1-6""",KRÜ,Defenders,Elimination
1Haven,8,"""1-7""",KRÜ,Defenders,Elimination
1Haven,9,"""2-7""",LOUD,Attackers,Elimination
1Haven,10,"""2-8""",KRÜ,Defenders,Elimination
1Haven,11,"""2-9""",KRÜ,Defenders,Elimination
1Haven,12,"""2-10""",KRÜ,Defenders,Elimination
1Haven,13,"""3-10""",KRÜ,Defenders,Elimination
1Haven,14,"""4-10""",KRÜ,Defenders,Elimination
1Haven,15,"""5-10""",KRÜ,Defenders,Time Expired
1Haven,16,"""6-10""",KRÜ,Defenders,Time Expired
1Haven,17,"""7-10""",KRÜ,Defenders,Elimination
1Haven,18,"""7-11""",LOUD,Attackers,Elimination
1Haven,19,"""7-12""",LOUD,Attackers,Elimination
1Haven,20,"""7-13""",LOUD,Attackers,Elimination
1Haven,21,"""""",,,
1Haven,22,"""""",,,
1Haven,23,"""""",,,
1Haven,24,"""""",,,
