,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,2 Round 4 mindfreak something Round 6 something d4v41,,,,,,,,,56,2,0
Suggest GEN,,4 Round 12 Jinggg f0rsakeN Round 13 f0rsakeN d4v41 Round 14 d4v41 something Round 16 Jinggg mindfreak,2 Round 9 f0rsakeN Jinggg something Round 21 Jinggg mindfreak f0rsakeN,,,,,,,,61,2,1
t3xture GEN,,3 Round 1 Jinggg mindfreak Round 5 Jinggg something Round 14 Jinggg mindfreak,1 Round 6 Jinggg mindfreak f0rsakeN,,,,,,,,46,0,0
Ash GEN,,1 Round 10 something f0rsakeN,1 Round 23 d4v41 Jinggg f0rsakeN,,,1 Round 10 f0rsakeN,1 Round 23 Jinggg f0rsakeN,,,,44,4,2
Karon GEN,,4 Round 4 Jinggg d4v41 Round 7 d4v41 Jinggg Round 12 d4v41 mindfreak Round 17 f0rsakeN something,1 Round 1 f0rsakeN something d4v41,1 Round 22 something f0rsakeN d4v41 Jinggg,,1 Round 1 d4v41,,,,,72,0,1
Jinggg PRX,,1 Round 23 Karon Munchkin,,,,,,,,,28,0,1
mindfreak PRX,,3 Round 5 Ash t3xture Round 9 t3xture Karon Round 19 Suggest t3xture,2 Round 2 Karon Munchkin t3xture Round 16 t3xture Karon Munchkin,,,1 Round 5 t3xture,,,,,54,1,0
f0rsakeN PRX,,2 Round 4 t3xture Suggest Round 6 Karon Ash,3 Round 10 Munchkin Suggest Karon Round 15 Suggest Ash Karon Round 19 Munchkin Karon Ash,1 Round 18 Suggest Munchkin Ash Karon,,,,,,,62,1,1
d4v41 PRX,,2 Round 1 Ash t3xture Round 5 Suggest Karon,,,,,,,,,42,1,0
something PRX,,2 Round 12 Suggest t3xture Round 20 Karon t3xture,,,,,,1 Round 4 Karon Munchkin Ash,,,45,6,0
