Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
d4v41,PRX,Map_1_1Lotus,All,Vyse,1.49,279,26,16,10,+10,77%,190,28%,3,1,+2
f0rsakeN,PRX,Map_1_1Lotus,All,Omen,1.44,266,25,18,11,+7,85%,180,32%,4,3,+1
Jinggg,PRX,Map_1_1Lotus,All,Raze,1.06,222,20,19,6,+1,65%,145,30%,4,1,+3
something,PRX,Map_1_1Lotus,All,Yoru,0.85,154,16,18,9,-2,85%,88,30%,3,6,-3
PatMen,PRX,Map_1_1Lotus,All,Fade,0.71,144,11,18,12,-7,62%,90,14%,1,0,+1
Yuicaw,WOL,Map_1_1Lotus,All,Killjoy,1.26,243,24,17,2,+7,69%,160,26%,3,0,+3
Spring,WOL,Map_1_1Lotus,All,Viper,1.02,217,18,19,9,-1,81%,161,30%,2,3,-1
SiuFatBB,WOL,Map_1_1Lotus,All,Fade,0.94,149,15,17,5,-2,65%,100,24%,0,1,-1
Juicy,WOL,Map_1_1Lotus,All,Raze,0.72,207,19,23,4,-4,69%,125,11%,1,5,-4
Lysoar,WOL,Map_1_1Lotus,All,Omen,0.63,164,13,22,11,-9,81%,99,31%,5,6,-1
d4v41,PRX,Map_1_1Lotus,Attack,Vyse,1.61,305,14,8,6,+6,77%,219,33%,1,1,0
f0rsakeN,PRX,Map_1_1Lotus,Attack,Omen,1.49,271,13,9,5,+4,92%,186,50%,1,1,0
Jinggg,PRX,Map_1_1Lotus,Attack,Raze,1.21,220,11,8,2,+3,69%,128,35%,2,0,+2
something,PRX,Map_1_1Lotus,Attack,Yoru,0.54,149,7,11,6,-4,77%,83,25%,1,5,-4
PatMen,PRX,Map_1_1Lotus,Attack,Fade,0.49,126,5,10,6,-5,54%,65,18%,1,0,+1
Yuicaw,WOL,Map_1_1Lotus,Attack,Killjoy,1.36,255,13,8,1,+5,69%,163,29%,1,0,+1
Spring,WOL,Map_1_1Lotus,Attack,Viper,0.84,208,8,10,3,-2,69%,151,28%,0,3,-3
SiuFatBB,WOL,Map_1_1Lotus,Attack,Fade,0.89,111,6,8,2,-2,62%,94,61%,0,1,-1
Juicy,WOL,Map_1_1Lotus,Attack,Raze,0.50,180,9,12,1,-3,54%,102,11%,0,2,-2
Lysoar,WOL,Map_1_1Lotus,Attack,Omen,0.83,199,7,10,8,-3,85%,132,28%,3,3,0
d4v41,PRX,Map_1_1Lotus,Defend,Vyse,1.37,255,12,8,4,+4,77%,162,24%,2,0,+2
f0rsakeN,PRX,Map_1_1Lotus,Defend,Omen,1.39,261,12,9,6,+3,77%,173,19%,3,2,+1
Jinggg,PRX,Map_1_1Lotus,Defend,Raze,0.90,225,9,11,4,-2,62%,161,24%,2,1,+1
something,PRX,Map_1_1Lotus,Defend,Yoru,1.15,159,9,7,3,+2,92%,94,35%,2,1,+1
PatMen,PRX,Map_1_1Lotus,Defend,Fade,0.94,164,6,8,6,-2,69%,116,12%,0,0,0
Yuicaw,WOL,Map_1_1Lotus,Defend,Killjoy,1.17,233,11,9,1,+2,69%,158,24%,2,0,+2
Spring,WOL,Map_1_1Lotus,Defend,Viper,1.19,227,10,9,6,+1,92%,170,31%,2,0,+2
SiuFatBB,WOL,Map_1_1Lotus,Defend,Fade,0.99,189,9,9,3,0,69%,105,5%,0,0,0
Juicy,WOL,Map_1_1Lotus,Defend,Raze,0.95,234,10,11,3,-1,85%,147,11%,1,3,-2
Lysoar,WOL,Map_1_1Lotus,Defend,Omen,0.44,131,6,12,3,-6,77%,67,38%,2,3,-1
