Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",FUT,Defenders,Elimination
2Ascent,2,"""0-2""",FUT,Defenders,Elimination
2Ascent,3,"""1-2""",BBL,Attackers,Elimination
2Ascent,4,"""1-3""",FUT,Defenders,Elimination
2Ascent,5,"""1-4""",FUT,Defenders,Defuse
2Ascent,6,"""1-5""",FUT,Defenders,Elimination
2Ascent,7,"""2-5""",BBL,Attackers,Elimination
2Ascent,8,"""3-5""",BBL,Attackers,Spike Detonation
2Ascent,9,"""3-6""",FUT,Defenders,Defuse
2Ascent,10,"""4-6""",BBL,Attackers,Elimination
2Ascent,11,"""4-7""",FUT,Defenders,Elimination
2Ascent,12,"""4-8""",FUT,Defenders,Elimination
2Ascent,13,"""4-9""",BBL,Attackers,Elimination
2Ascent,14,"""4-10""",BBL,Attackers,Elimination
2Ascent,15,"""5-10""",FUT,Defenders,Elimination
2Ascent,16,"""5-11""",BBL,Attackers,Elimination
2Ascent,17,"""6-11""",FUT,Defenders,Elimination
2Ascent,18,"""7-11""",FUT,Defenders,Defuse
2Ascent,19,"""8-11""",FUT,Defenders,Elimination
2Ascent,20,"""8-12""",BBL,Attackers,Elimination
2Ascent,21,"""9-12""",FUT,Defenders,Time Expired
2Ascent,22,"""9-13""",BBL,Attackers,Elimination
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
