,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Lakia GEN,,4 Round 9 TenZ Zellsis Round 11 johnqt Sacy Round 14 johnqt TenZ Round 18 johnqt TenZ,,,,,,,,,53,5,0
Munchkin GEN,,1 Round 16 TenZ zekken,,,,,,,,,34,0,0
t3xture GEN,,6 Round 2 TenZ Sacy Round 4 TenZ Zellsis Round 5 zekken Sacy Round 13 zekken TenZ Round 16 johnqt Sacy Round 18 Zellsis Sacy,1 Round 11 zekken TenZ Zellsis,1 Round 17 johnqt Zellsis zekken TenZ,,,1 Round 11 Zellsis TenZ,,,,92,0,3
Meteor GEN,,4 Round 3 zekken Zellsis Round 7 TenZ Sacy Round 9 Sacy johnqt Round 14 Sacy Zellsis,1 Round 1 Zellsis Sacy TenZ,1 Round 21 Sacy TenZ zekken johnqt,,1 Round 12 TenZ,,1 Round 1 Zellsis Sacy TenZ,,,60,0,1
Karon GEN,,2 Round 13 Zellsis Sacy Round 15 TenZ zekken,1 Round 10 johnqt zekken Sacy,,,,,,,,47,4,0
TenZ SEN,,3 Round 3 Meteor Munchkin Round 12 Karon t3xture Round 20 Munchkin Karon,1 Round 15 t3xture Lakia Munchkin,,,,,,,,59,1,0
Sacy SEN,,5 Round 1 Karon Munchkin Round 6 t3xture Lakia Round 11 Meteor Karon Round 13 t3xture Munchkin Round 19 Meteor Karon,,,,,,,,,65,1,2
Zellsis SEN,,,2 Round 5 Meteor Karon t3xture Round 19 t3xture Munchkin Lakia,,,,,,,,39,6,1
johnqt SEN,,3 Round 3 t3xture Lakia Round 4 Karon Meteor Round 8 Lakia t3xture,,,,,,,,,37,0,0
zekken SEN,,2 Round 4 t3xture Munchkin Round 20 t3xture Lakia,,,,,,,,,26,1,0
