,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Famouz BME,,2 Round 13 Foxy9 Karon Round 14 Karon Ash,1 Round 18 Ash t3xture Karon,,,,,,,,27,0,0
BerserX BME,,3 Round 4 Munchkin t3xture Round 9 Karon Foxy9 Round 17 t3xture Munchkin,,,,,,,,,46,0,0
NcSlasher BME,,1 Round 17 Foxy9 Ash,1 Round 13 Munchkin t3xture Ash,,,,,,,,29,1,2
Shiro BME,,3 Round 1 Foxy9 t3xture Round 11 Munchkin Ash Round 14 t3xture Foxy9,2 Round 15 t3xture Foxy9 Karon Round 16 Foxy9 Ash t3xture,,,,,,,,58,1,0
dos9 BME,,,,,,,,,,,39,0,0
Munchkin GEN,,3 Round 1 Famouz dos9 Round 6 Famouz NcSlasher Round 12 BerserX dos9,,,,,,,,,59,0,1
t3xture GEN,,6 Round 1 NcSlasher BerserX Round 5 dos9 BerserX Round 6 Shiro dos9 Round 10 BerserX NcSlasher Round 12 Famouz Shiro Round 19 Shiro Famouz,1 Round 4 Shiro NcSlasher Famouz,,,,,,,,82,0,1
Foxy9 GEN,,1 Round 9 Shiro NcSlasher,,,,,,,,,46,1,0
Ash GEN,,,,,1 Round 2 BerserX NcSlasher Shiro Famouz dos9,,,,,,71,2,0
Karon GEN,,1 Round 11 Famouz Shiro,1 Round 8 BerserX Shiro dos9,,,,,,,,69,0,0
