Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",G2,Attackers,Elimination
2Ascent,2,"""0-2""",G2,Attackers,Spike Detonation
2Ascent,3,"""0-3""",G2,Attackers,Spike Detonation
2Ascent,4,"""1-3""",FUR,Defenders,Time Expired
2Ascent,5,"""1-4""",G2,Attackers,Elimination
2Ascent,6,"""1-5""",G2,Attackers,Elimination
2Ascent,7,"""2-5""",FUR,Defenders,Elimination
2Ascent,8,"""2-6""",G2,Attackers,Elimination
2Ascent,9,"""2-7""",G2,Attackers,Spike Detonation
2Ascent,10,"""3-7""",FUR,Defenders,Elimination
2Ascent,11,"""3-8""",G2,Attackers,Elimination
2Ascent,12,"""4-8""",FUR,Defenders,Defuse
2Ascent,13,"""5-8""",G2,Attackers,Elimination
2Ascent,14,"""5-9""",FUR,Defenders,Elimination
2Ascent,15,"""5-10""",FUR,Defenders,Elimination
2Ascent,16,"""5-11""",FUR,Defenders,Defuse
2Ascent,17,"""5-12""",FUR,Defenders,Time Expired
2Ascent,18,"""5-13""",FUR,Defenders,Time Expired
2Ascent,19,"""""",,,
2Ascent,20,"""""",,,
2Ascent,21,"""""",,,
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
