Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Corrode,1,"""0-1""",G2,Attackers,Elimination
1Corrode,2,"""0-2""",G2,Attackers,Elimination
1Corrode,3,"""1-2""",FUR,Defenders,Defuse
1Corrode,4,"""1-3""",G2,Attackers,Spike Detonation
1Corrode,5,"""1-4""",G2,Attackers,Elimination
1Corrode,6,"""1-5""",G2,Attackers,Elimination
1Corrode,7,"""1-6""",G2,Attackers,Spike Detonation
1Corrode,8,"""1-7""",G2,Attackers,Elimination
1Corrode,9,"""1-8""",G2,Attackers,Spike Detonation
1Corrode,10,"""1-9""",G2,Attackers,Elimination
1Corrode,11,"""2-9""",FUR,Defenders,Defuse
1Corrode,12,"""2-10""",G2,Attackers,Spike Detonation
1Corrode,13,"""2-11""",FUR,Defenders,Elimination
1Corrode,14,"""2-12""",FUR,Defenders,Elimination
1Corrode,15,"""2-13""",FUR,Defenders,Defuse
1Corrode,16,"""""",,,
1Corrode,17,"""""",,,
1Corrode,18,"""""",,,
1Corrode,19,"""""",,,
1Corrode,20,"""""",,,
1Corrode,21,"""""",,,
1Corrode,22,"""""",,,
1Corrode,23,"""""",,,
1Corrode,24,"""""",,,
