Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Life,FPX,Map_2_2Ascent,All,Waylay,1.63,324,24,15,4,+9,71%,222,4%,4,2,+2
BerLIN,FPX,Map_2_2Ascent,All,Omen,1.22,212,16,12,11,+4,76%,122,27%,3,2,+1
yosemite,FPX,Map_2_2Ascent,All,Killjoy,1.21,248,19,14,5,+5,71%,168,19%,3,0,+3
Autumn,FPX,Map_2_2Ascent,All,Phoenix,0.91,171,13,14,9,-1,71%,121,42%,2,3,-1
AAAAY,FPX,Map_2_2Ascent,All,Sova,0.89,136,11,13,5,-2,67%,99,32%,0,2,-2
GuanG,NOVA,Map_2_2Ascent,All,Killjoy,1.20,263,20,16,2,+4,81%,180,28%,1,0,+1
Ezeir,NOVA,Map_2_2Ascent,All,Omen,0.91,169,11,16,14,-5,67%,97,14%,2,2,0
monk,NOVA,Map_2_2Ascent,All,Kayo,0.81,166,12,16,3,-4,67%,112,11%,0,1,-1
SWERL,NOVA,Map_2_2Ascent,All,Raze,0.81,208,16,17,3,-1,62%,135,30%,5,5,0
cb,NOVA,Map_2_2Ascent,All,Sova,0.55,143,9,18,5,-9,67%,107,21%,1,4,-3
Life,FPX,Map_2_2Ascent,Attack,Waylay,1.67,363,15,10,2,+5,67%,219,47%,3,2,+1
BerLIN,FPX,Map_2_2Ascent,Attack,Omen,0.67,121,5,8,3,-3,58%,84,24%,1,2,-1
yosemite,FPX,Map_2_2Ascent,Attack,Killjoy,1.01,208,9,9,3,0,67%,135,14%,1,0,+1
Autumn,FPX,Map_2_2Ascent,Attack,Phoenix,0.98,175,7,8,6,-1,75%,135,41%,1,1,0
AAAAY,FPX,Map_2_2Ascent,Attack,Sova,0.46,67,3,9,2,-6,50%,62,18%,0,1,-1
GuanG,NOVA,Map_2_2Ascent,Attack,Killjoy,0.92,230,7,9,2,-2,67%,144,30%,0,0,0
Ezeir,NOVA,Map_2_2Ascent,Attack,Omen,0.85,204,6,8,4,-2,67%,115,14%,1,0,+1
monk,NOVA,Map_2_2Ascent,Attack,Kayo,0.66,171,5,9,2,-4,67%,120,18%,0,0,0
SWERL,NOVA,Map_2_2Ascent,Attack,Raze,0.46,166,5,9,1,-4,44%,104,46%,2,3,-1
cb,NOVA,Map_2_2Ascent,Attack,Sova,0.02,33,1,9,1,-8,78%,20,67%,0,3,-3
Life,FPX,Map_2_2Ascent,Defend,Waylay,1.58,272,9,5,2,+4,78%,226,38%,1,0,+1
BerLIN,FPX,Map_2_2Ascent,Defend,Omen,1.96,333,11,4,8,+7,100%,173,28%,2,0,+2
yosemite,FPX,Map_2_2Ascent,Defend,Killjoy,1.47,301,10,5,2,+5,78%,212,23%,2,0,+2
Autumn,FPX,Map_2_2Ascent,Defend,Phoenix,0.80,166,6,6,3,0,67%,102,43%,1,2,-1
AAAAY,FPX,Map_2_2Ascent,Defend,Sova,1.46,228,8,4,3,+4,89%,148,36%,0,1,-1
GuanG,NOVA,Map_2_2Ascent,Defend,Killjoy,1.41,288,13,7,0,+6,92%,207,27%,1,0,+1
Ezeir,NOVA,Map_2_2Ascent,Defend,Omen,0.96,143,5,8,10,-3,67%,84,14%,1,2,-1
monk,NOVA,Map_2_2Ascent,Defend,Kayo,0.93,162,7,7,1,0,67%,106,6%,0,1,-1
SWERL,NOVA,Map_2_2Ascent,Defend,Raze,1.07,240,11,8,2,+3,75%,158,25%,3,2,+1
cb,NOVA,Map_2_2Ascent,Defend,Sova,1.01,226,8,9,4,-1,58%,172,15%,1,1,0
