Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",FNC,Attackers,Elimination
2Ascent,2,"""0-2""",FNC,Attackers,Spike Detonation
2Ascent,3,"""1-2""",SEN,Defenders,Time Expired
2Ascent,4,"""1-3""",FNC,Attackers,Elimination
2Ascent,5,"""1-4""",FNC,Attackers,Elimination
2Ascent,6,"""1-5""",FNC,Attackers,Elimination
2Ascent,7,"""2-5""",SEN,Defenders,Time Expired
2Ascent,8,"""2-6""",FNC,Attackers,Spike Detonation
2Ascent,9,"""3-6""",SEN,Defenders,Elimination
2Ascent,10,"""3-7""",FNC,Attackers,Elimination
2Ascent,11,"""4-7""",SEN,Defenders,Elimination
2Ascent,12,"""4-8""",FNC,Attackers,Elimination
2Ascent,13,"""4-9""",SEN,Defenders,Defuse
2Ascent,14,"""4-10""",SEN,Defenders,Defuse
2Ascent,15,"""5-10""",FNC,Attackers,Elimination
2Ascent,16,"""6-10""",FNC,Attackers,Spike Detonation
2Ascent,17,"""7-10""",FNC,Attackers,Elimination
2Ascent,18,"""7-11""",SEN,Defenders,Elimination
2Ascent,19,"""7-12""",SEN,Defenders,Defuse
2Ascent,20,"""7-13""",SEN,Defenders,Elimination
2Ascent,21,"""""",,,
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
