,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,,1 Round 14 PatMen something Jinggg,,,,,,,,38,3,1
jawgemo G2,,4 Round 1 Jinggg f0rsakeN Round 4 f0rsakeN something Round 10 something f0rsakeN Round 22 something PatMen,1 Round 9 d4v41 something Jinggg,,,,,,,,73,1,0
JonahP G2,,,1 Round 21 Jinggg f0rsakeN d4v41,,,,,,,,49,0,0
leaf G2,,2 Round 5 PatMen f0rsakeN Round 13 Jinggg f0rsakeN,1 Round 12 d4v41 Jinggg PatMen,,,,,,,,49,0,0
trent G2,,2 Round 9 f0rsakeN PatMen Round 10 Jinggg d4v41,1 Round 20 d4v41 f0rsakeN Jinggg,,,,,,,,47,4,0
Jinggg PRX,,3 Round 17 JonahP leaf Round 18 JonahP jawgemo Round 22 jawgemo valyn,1 Round 15 valyn trent leaf,,,,,,,,53,0,1
f0rsakeN PRX,,4 Round 3 leaf trent Round 4 JonahP valyn Round 6 trent jawgemo Round 7 valyn trent,,,,,,,,,51,1,0
d4v41 PRX,,1 Round 4 leaf jawgemo,2 Round 6 valyn JonahP leaf Round 23 JonahP jawgemo trent,,,,,,,,57,0,0
PatMen PRX,,6 Round 1 valyn jawgemo Round 2 leaf valyn PatMen Round 3 jawgemo JonahP Round 7 jawgemo JonahP Round 8 jawgemo trent Round 19 leaf JonahP,,1 Round 16 jawgemo valyn leaf trent,,1 Round 21 JonahP,,1 Round 16 trent leaf valyn,,,64,7,1
something PRX,,3 Round 17 trent jawgemo Round 19 trent valyn Round 23 valyn leaf,1 Round 20 leaf jawgemo trent,,,1 Round 20 trent,1 Round 23 leaf valyn,,,,42,1,0
