,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,1 Round 24 dos9 NcSlasher,,,,,,,,,26,0,2
MaKo DRX,,6 Round 8 Famouz NcSlasher Round 17 Shiro NcSlasher Round 20 Shiro BerserX Round 23 Famouz NcSlasher Round 25 Famouz dos9 Round 26 Shiro Famouz,,,,,,,,,55,2,0
BeYN DRX,,4 Round 3 Shiro NcSlasher Round 5 dos9 BerserX Round 15 Famouz dos9 Round 21 Famouz NcSlasher,,,,1 Round 3 BerserX,,,,,44,5,1
Estrella DRX,,4 Round 5 NcSlasher Famouz Round 14 dos9 NcSlasher Round 23 dos9 BerserX Round 24 Famouz BerserX,,,,1 Round 4 BerserX,,,,,49,0,1
HYUNMIN DRX,,3 Round 7 dos9 Famouz Round 8 Shiro BerserX Round 14 BerserX Shiro,4 Round 13 Shiro dos9 NcSlasher Round 20 Famouz NcSlasher dos9 Round 25 NcSlasher BerserX Shiro Round 26 dos9 BerserX NcSlasher,2 Round 2 Shiro NcSlasher Famouz BerserX Round 4 Famouz dos9 Shiro NcSlasher,,,,,,,70,1,0
Famouz BME,,5 Round 1 BeYN free1ng Round 2 free1ng MaKo Round 18 Estrella HYUNMIN Round 19 HYUNMIN Estrella Round 23 free1ng HYUNMIN,1 Round 10 Estrella MaKo BeYN,1 Round 16 MaKo Estrella free1ng BeYN,,,,,,,63,0,0
BerserX BME,,5 Round 3 MaKo free1ng BerserX Round 6 HYUNMIN free1ng Round 7 free1ng BeYN Round 11 free1ng HYUNMIN Round 12 Estrella free1ng,,1 Round 17 HYUNMIN MaKo free1ng BeYN,,,1 Round 17 free1ng BeYN,,,,44,0,0
NcSlasher BME,,4 Round 6 BeYN Estrella Round 8 BeYN Estrella Round 9 free1ng HYUNMIN Round 12 BeYN HYUNMIN,1 Round 18 free1ng BeYN MaKo,,,,,,,,58,3,1
Shiro BME,,2 Round 1 MaKo HYUNMIN Round 11 BeYN MaKo,4 Round 7 MaKo Estrella HYUNMIN Round 19 free1ng BeYN MaKo Round 21 Estrella HYUNMIN BeYN Round 22 HYUNMIN Estrella BeYN,,,,1 Round 7 Estrella HYUNMIN,,,,68,4,1
dos9 BME,,1 Round 24 Estrella HYUNMIN,,,,1 Round 22 MaKo,,,,,33,1,0
