,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 5 BerserX Famouz Round 16 Famouz Shiro,2 Round 10 Famouz Shiro BerserX Round 12 NcSlasher Shiro Famouz,,,,,,,,43,1,0
MaKo DRX,,,1 Round 4 Famouz NcSlasher Shiro,,,,,,,,31,2,0
BeYN DRX,,4 Round 1 BerserX dos9 Round 2 BerserX dos9 Round 9 Famouz NcSlasher Round 19 Shiro dos9,,,,,1 Round 19 dos9 Shiro,,,,51,2,1
Estrella DRX,,1 Round 12 dos9 BerserX,1 Round 2 Shiro NcSlasher Famouz,1 Round 11 Famouz BerserX dos9 Shiro Estrella,,,1 Round 2 Famouz NcSlasher,1 Round 11 dos9 BerserX Shiro,,,46,2,0
HYUNMIN DRX,,3 Round 1 Famouz NcSlasher Round 17 Shiro NcSlasher Round 20 Shiro dos9,1 Round 6 Shiro BerserX Famouz,,,,,,,,44,0,0
Famouz BME,,4 Round 2 MaKo BeYN Round 9 HYUNMIN free1ng Round 14 MaKo BeYN Round 21 MaKo Estrella,1 Round 5 HYUNMIN Estrella MaKo,,,,,,,,53,0,0
BerserX BME,,5 Round 7 HYUNMIN MaKo Round 8 free1ng MaKo Round 13 free1ng BeYN Round 14 Estrella free1ng Round 18 free1ng HYUNMIN,2 Round 16 HYUNMIN Estrella MaKo Round 20 Estrella BeYN MaKo,,,,,1 Round 20 MaKo Estrella BeYN,,,72,1,0
NcSlasher BME,,,1 Round 6 MaKo BeYN HYUNMIN,,,,,,,,39,3,0
Shiro BME,,5 Round 3 HYUNMIN free1ng Round 5 BeYN free1ng Round 7 free1ng Estrella Round 17 Estrella MaKo Round 19 BerserX MaKo,,,,,,,,,65,3,0
dos9 BME,,4 Round 11 HYUNMIN free1ng Round 16 free1ng BeYN Round 19 HYUNMIN Estrella Round 21 BeYN HYUNMIN,1 Round 17 HYUNMIN BeYN free1ng,,,,,1 Round 17 HYUNMIN BeYN free1ng,,,58,2,0
