Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
aspas,MIBR,All_Maps,All,Jett,1.45,290,63,33,3,+30,76%,175,30%,14,8,+6
Verno,MIBR,All_Maps,All,"Sova, Tejo",1.29,210,45,32,20,+13,81%,140,28%,5,3,+2
xenom,MIBR,All_Maps,All,"Viper, Omen",1.03,181,42,35,17,+7,75%,113,33%,5,5,0
cortezia,MIBR,All_Maps,All,"Killjoy, Cypher, Omen",0.92,173,39,36,11,+3,71%,121,47%,4,3,+1
artzin,MIBR,All_Maps,All,"Harbor, Kayo, Breach",0.87,187,38,43,25,-5,69%,125,21%,5,7,-2
pryze,FUR,All_Maps,All,"Tejo, Sova",1.07,201,43,42,15,+1,68%,139,21%,2,2,0
Khalil,FUR,All_Maps,All,"Viper, Omen",0.90,176,36,43,10,-7,71%,115,30%,3,5,-2
heat,FUR,All_Maps,All,"Killjoy, Vyse, Viper",0.88,172,38,45,9,-7,63%,124,38%,1,3,-2
havoc,FUR,All_Maps,All,"Jett, Yoru",0.80,205,41,49,6,-8,59%,133,34%,18,18,0
raafa,FUR,All_Maps,All,"Kayo, Breach",0.52,117,21,48,36,-27,68%,76,23%,2,5,-3
aspas,MIBR,All_Maps,Attack,Jett,1.22,248,25,14,0,+11,69%,157,32%,7,6,+1
Verno,MIBR,All_Maps,Attack,"Sova, Tejo",1.22,174,17,12,8,+5,81%,122,31%,1,2,-1
xenom,MIBR,All_Maps,Attack,"Viper, Omen",1.15,201,20,13,8,+7,85%,119,34%,2,0,+2
cortezia,MIBR,All_Maps,Attack,"Killjoy, Cypher, Omen",0.94,165,17,14,4,+3,73%,111,55%,2,1,+1
artzin,MIBR,All_Maps,Attack,"Harbor, Kayo, Breach",1.07,214,20,16,10,+4,69%,132,26%,3,2,+1
pryze,FUR,All_Maps,Attack,"Tejo, Sova",0.84,168,21,24,7,-3,64%,108,18%,0,0,0
Khalil,FUR,All_Maps,Attack,"Viper, Omen",0.83,188,20,26,8,-6,76%,122,33%,2,2,0
heat,FUR,All_Maps,Attack,"Killjoy, Vyse, Viper",1.30,248,31,23,1,+8,70%,172,45%,1,2,-1
havoc,FUR,All_Maps,Attack,"Jett, Yoru",0.89,237,27,27,3,0,64%,150,34%,12,12,0
raafa,FUR,All_Maps,Attack,"Kayo, Breach",0.39,103,11,28,18,-17,70%,65,26%,0,2,-2
aspas,MIBR,All_Maps,Defend,Jett,1.64,302,38,19,3,+19,82%,188,28%,7,2,+5
Verno,MIBR,All_Maps,Defend,"Sova, Tejo",1.34,244,28,20,12,+8,82%,155,26%,4,1,+3
xenom,MIBR,All_Maps,Defend,"Viper, Omen",0.94,168,22,22,9,0,67%,109,32%,3,5,-2
cortezia,MIBR,All_Maps,Defend,"Killjoy, Cypher, Omen",0.90,179,22,22,7,0,70%,130,42%,2,2,0
artzin,MIBR,All_Maps,Defend,"Harbor, Kayo, Breach",0.70,180,18,27,15,-9,70%,119,17%,2,5,-3
pryze,FUR,All_Maps,Defend,"Tejo, Sova",1.36,257,22,18,8,+4,73%,179,25%,2,2,0
Khalil,FUR,All_Maps,Defend,"Viper, Omen",1.01,161,16,17,2,-1,65%,105,26%,1,3,-2
heat,FUR,All_Maps,Defend,"Killjoy, Vyse, Viper",0.37,84,7,22,8,-15,54%,62,20%,0,1,-1
havoc,FUR,All_Maps,Defend,"Jett, Yoru",0.73,174,14,22,3,-8,54%,111,33%,6,6,0
raafa,FUR,All_Maps,Defend,"Kayo, Breach",0.69,138,10,20,18,-10,65%,91,21%,2,3,-1
