Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Verno,MIBR,Map_3_3Split,All,Tejo,1.46,252,21,13,7,+8,86%,178,29%,2,2,0
aspas,MIBR,Map_3_3Split,All,Jett,1.46,289,23,12,2,+11,71%,176,24%,5,3,+2
artzin,MIBR,Map_3_3Split,All,Breach,0.98,210,16,14,8,+2,71%,135,31%,1,1,0
xenom,MIBR,Map_3_3Split,All,Viper,0.95,181,14,13,4,+1,76%,116,34%,2,3,-1
cortezia,MIBR,Map_3_3Split,All,Omen,0.52,105,8,15,6,-7,67%,66,36%,1,1,0
Khalil,FUR,Map_3_3Split,All,Omen,1.30,235,20,15,2,+5,76%,151,30%,2,2,0
havoc,FUR,Map_3_3Split,All,Yoru,0.91,213,15,18,3,-3,71%,132,26%,5,3,+2
pryze,FUR,Map_3_3Split,All,Tejo,0.89,161,12,16,6,-4,67%,114,19%,1,0,+1
raafa,FUR,Map_3_3Split,All,Breach,0.85,166,11,16,15,-5,76%,111,26%,1,3,-2
heat,FUR,Map_3_3Split,All,Viper,0.61,131,9,17,4,-8,52%,94,35%,1,3,-2
Verno,MIBR,Map_3_3Split,Attack,Tejo,1.39,231,10,7,5,+3,83%,173,32%,1,2,-1
aspas,MIBR,Map_3_3Split,Attack,Jett,1.22,267,12,7,0,+5,58%,168,23%,3,3,0
artzin,MIBR,Map_3_3Split,Attack,Breach,0.91,178,8,7,5,+1,67%,121,31%,0,1,-1
xenom,MIBR,Map_3_3Split,Attack,Viper,1.20,220,10,7,1,+3,83%,131,47%,1,0,+1
cortezia,MIBR,Map_3_3Split,Attack,Omen,0.34,79,4,9,1,-5,58%,50,57%,0,1,-1
Khalil,FUR,Map_3_3Split,Attack,Omen,1.00,250,8,8,2,0,67%,151,29%,1,1,0
havoc,FUR,Map_3_3Split,Attack,Yoru,0.76,201,7,8,0,-1,67%,111,15%,1,2,-1
pryze,FUR,Map_3_3Split,Attack,Tejo,0.57,131,4,8,2,-4,56%,86,15%,0,0,0
raafa,FUR,Map_3_3Split,Attack,Breach,0.80,164,5,7,7,-2,89%,98,33%,0,1,-1
heat,FUR,Map_3_3Split,Attack,Viper,0.95,189,6,7,0,-1,56%,131,55%,1,2,-1
Verno,MIBR,Map_3_3Split,Defend,Tejo,1.55,281,11,6,2,+5,89%,185,26%,1,0,+1
aspas,MIBR,Map_3_3Split,Defend,Jett,1.79,319,11,5,2,+6,89%,187,25%,2,0,+2
artzin,MIBR,Map_3_3Split,Defend,Breach,1.07,254,8,7,3,+1,78%,153,31%,1,0,+1
xenom,MIBR,Map_3_3Split,Defend,Viper,0.63,130,4,6,3,-2,67%,97,22%,1,3,-2
cortezia,MIBR,Map_3_3Split,Defend,Omen,0.76,141,4,6,5,-2,78%,87,27%,1,0,+1
Khalil,FUR,Map_3_3Split,Defend,Omen,1.54,225,12,7,0,+5,83%,151,30%,1,1,0
havoc,FUR,Map_3_3Split,Defend,Yoru,1.02,223,8,10,3,-2,75%,149,35%,4,1,+3
pryze,FUR,Map_3_3Split,Defend,Tejo,1.13,185,8,8,4,0,75%,135,23%,1,0,+1
raafa,FUR,Map_3_3Split,Defend,Breach,0.88,168,6,9,8,-3,67%,120,23%,1,2,-1
heat,FUR,Map_3_3Split,Defend,Viper,0.35,88,3,10,4,-7,50%,67,17%,0,1,-1
