Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kai,TE,Map_2_2Sunset,All,Cypher,1.24,234,19,15,3,+4,83%,161,32%,4,3,+1
LuoK1ng,TE,Map_2_2Sunset,All,Omen,1.02,163,15,14,7,+1,74%,116,22%,0,0,0
heybay,TE,Map_2_2Sunset,All,Breach,0.89,213,18,18,4,0,74%,119,33%,2,3,-1
Biank,TE,Map_2_2Sunset,All,Sova,0.79,187,14,17,4,-3,61%,127,40%,2,2,0
FengF,TE,Map_2_2Sunset,All,Raze,0.69,155,12,18,3,-6,57%,108,21%,2,5,-3
ZmjjKK,EDG,Map_2_2Sunset,All,Neon,1.48,346,28,17,1,+11,57%,214,30%,7,5,+2
CHICHOO,EDG,Map_2_2Sunset,All,Cypher,1.31,251,21,18,7,+3,65%,155,30%,4,2,+2
S1Mon,EDG,Map_2_2Sunset,All,Kayo,1.01,144,11,13,14,-2,83%,99,21%,1,1,0
nobody,EDG,Map_2_2Sunset,All,Sova,0.88,191,14,17,10,-3,65%,134,49%,1,1,0
Smoggy,EDG,Map_2_2Sunset,All,Omen,0.70,107,8,13,9,-5,70%,59,31%,0,1,-1
Kai,TE,Map_2_2Sunset,Attack,Cypher,1.28,272,12,11,1,+1,75%,183,48%,3,2,+1
LuoK1ng,TE,Map_2_2Sunset,Attack,Omen,0.74,151,6,10,5,-4,67%,104,21%,0,0,0
heybay,TE,Map_2_2Sunset,Attack,Breach,0.74,172,7,11,4,-4,83%,108,30%,0,0,0
Biank,TE,Map_2_2Sunset,Attack,Sova,0.16,78,3,11,1,-8,58%,50,57%,0,2,-2
FengF,TE,Map_2_2Sunset,Attack,Raze,0.58,168,6,10,1,-4,42%,112,29%,1,4,-3
ZmjjKK,EDG,Map_2_2Sunset,Attack,Neon,1.26,299,11,9,1,+2,55%,189,35%,3,3,0
CHICHOO,EDG,Map_2_2Sunset,Attack,Cypher,0.58,137,4,10,1,-6,45%,87,18%,2,2,0
S1Mon,EDG,Map_2_2Sunset,Attack,Kayo,0.95,171,6,8,7,-2,91%,108,19%,0,0,0
nobody,EDG,Map_2_2Sunset,Attack,Sova,0.63,106,3,8,3,-5,64%,75,45%,0,1,-1
Smoggy,EDG,Map_2_2Sunset,Attack,Omen,0.60,147,5,9,3,-4,45%,85,30%,0,0,0
Kai,TE,Map_2_2Sunset,Defend,Cypher,1.21,193,7,4,2,+3,91%,138,18%,1,1,0
LuoK1ng,TE,Map_2_2Sunset,Defend,Omen,1.32,178,9,4,2,+5,82%,129,24%,0,0,0
heybay,TE,Map_2_2Sunset,Defend,Breach,1.04,259,11,7,0,+4,64%,132,35%,2,3,-1
Biank,TE,Map_2_2Sunset,Defend,Sova,1.48,307,11,6,3,+5,64%,211,36%,2,0,+2
FengF,TE,Map_2_2Sunset,Defend,Raze,0.82,141,6,8,2,-2,73%,103,13%,1,1,0
ZmjjKK,EDG,Map_2_2Sunset,Defend,Neon,1.68,389,17,8,0,+9,58%,238,26%,4,2,+2
CHICHOO,EDG,Map_2_2Sunset,Defend,Cypher,1.97,356,17,8,6,+9,83%,217,35%,2,0,+2
S1Mon,EDG,Map_2_2Sunset,Defend,Kayo,1.07,121,5,5,7,0,75%,90,24%,1,1,0
nobody,EDG,Map_2_2Sunset,Defend,Sova,1.11,271,11,9,7,+2,67%,189,50%,1,0,+1
Smoggy,EDG,Map_2_2Sunset,Defend,Omen,0.80,71,3,4,6,-1,92%,35,33%,0,1,-1
