Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Split,1,"""0-1""",T1,Defenders,Defuse
2Split,2,"""0-2""",T1,Defenders,Elimination
2Split,3,"""1-2""",ZETA,Attackers,Elimination
2Split,4,"""1-3""",T1,Defenders,Elimination
2Split,5,"""1-4""",T1,Defenders,Elimination
2Split,6,"""2-4""",ZETA,Attackers,Elimination
2Split,7,"""2-5""",T1,Defenders,Defuse
2Split,8,"""3-5""",ZETA,Attackers,Elimination
2Split,9,"""4-5""",ZETA,Attackers,Elimination
2Split,10,"""5-5""",ZETA,Attackers,Elimination
2Split,11,"""6-5""",ZETA,Attackers,Elimination
2Split,12,"""6-6""",T1,Defenders,Defuse
2Split,13,"""6-7""",ZETA,Attackers,Elimination
2Split,14,"""6-8""",ZETA,Attackers,Elimination
2Split,15,"""6-9""",ZETA,Attackers,Elimination
2Split,16,"""6-10""",ZETA,Attackers,Elimination
2Split,17,"""7-10""",T1,Defenders,Time Expired
2Split,18,"""7-11""",ZETA,Attackers,Elimination
2Split,19,"""8-11""",T1,Defenders,Elimination
2Split,20,"""9-11""",T1,Defenders,Time Expired
2Split,21,"""9-12""",ZETA,Attackers,Elimination
2Split,22,"""10-12""",T1,Defenders,Time Expired
2Split,23,"""11-12""",T1,Defenders,Elimination
2Split,24,"""12-12""",T1,Defenders,Elimination
2Split,25,"""12-13""",T1,Defenders,Defuse
2Split,26,"""12-14""",ZETA,Attackers,Elimination
