Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",TH,Attackers,Elimination
2Lotus,2,"""0-2""",TH,Attackers,Elimination
2Lotus,3,"""0-3""",TH,Attackers,Elimination
2Lotus,4,"""0-4""",TH,Attackers,Elimination
2Lotus,5,"""0-5""",TH,Attackers,Elimination
2Lotus,6,"""1-5""",BBL,Defenders,Defuse
2Lotus,7,"""2-5""",BBL,Defenders,Elimination
2Lotus,8,"""3-5""",BBL,Defenders,Defuse
2Lotus,9,"""3-6""",TH,Attackers,Elimination
2Lotus,10,"""3-7""",TH,Attackers,Elimination
2Lotus,11,"""3-8""",TH,Attackers,Elimination
2Lotus,12,"""4-8""",BBL,Defenders,Elimination
2Lotus,13,"""5-8""",TH,Attackers,Elimination
2Lotus,14,"""6-8""",TH,Attackers,Elimination
2Lotus,15,"""6-9""",BBL,Defenders,Elimination
2Lotus,16,"""6-10""",BBL,Defenders,Time Expired
2Lotus,17,"""6-11""",BBL,Defenders,Elimination
2Lotus,18,"""6-12""",BBL,Defenders,Defuse
2Lotus,19,"""7-12""",TH,Attackers,Elimination
2Lotus,20,"""7-13""",BBL,Defenders,Defuse
2Lotus,21,"""""",,,
2Lotus,22,"""""",,,
2Lotus,23,"""""",,,
2Lotus,24,"""""",,,
