Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""1-0""",MIBR,Defenders,Defuse
2Ascent,2,"""2-0""",MIBR,Defenders,Elimination
2Ascent,3,"""2-1""",DRX,Attackers,Spike Detonation
2Ascent,4,"""3-1""",MIBR,Defenders,Elimination
2Ascent,5,"""3-2""",DRX,Attackers,Elimination
2Ascent,6,"""3-3""",DRX,Attackers,Elimination
2Ascent,7,"""3-4""",DRX,Attackers,Elimination
2Ascent,8,"""4-4""",MIBR,Defenders,Time Expired
2Ascent,9,"""5-4""",MIBR,Defenders,Elimination
2Ascent,10,"""5-5""",DRX,Attackers,Elimination
2Ascent,11,"""5-6""",DRX,Attackers,Elimination
2Ascent,12,"""5-7""",DRX,Attackers,Spike Detonation
2Ascent,13,"""6-7""",DRX,Attackers,Elimination
2Ascent,14,"""7-7""",DRX,Attackers,Elimination
2Ascent,15,"""7-8""",MIBR,Defenders,Elimination
2Ascent,16,"""7-9""",MIBR,Defenders,Elimination
2Ascent,17,"""8-9""",DRX,Attackers,Elimination
2Ascent,18,"""9-9""",DRX,Attackers,Spike Detonation
2Ascent,19,"""9-10""",MIBR,Defenders,Elimination
2Ascent,20,"""10-10""",DRX,Attackers,Elimination
2Ascent,21,"""10-11""",MIBR,Defenders,Elimination
2Ascent,22,"""11-11""",DRX,Attackers,Spike Detonation
2Ascent,23,"""11-12""",MIBR,Defenders,Elimination
2Ascent,24,"""12-12""",DRX,Attackers,Elimination
2Ascent,25,"""12-13""",DRX,Attackers,Elimination
2Ascent,26,"""13-13""",DRX,Attackers,Elimination
2Ascent,27,"""13-14""",DRX,Attackers,Elimination
2Ascent,28,"""13-15""",MIBR,Defenders,Elimination
