Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Bind,1,"""0-1""",MIBR,Defenders,Defuse
3Bind,2,"""0-2""",MIBR,Defenders,Elimination
3Bind,3,"""1-2""",DRX,Attackers,Elimination
3Bind,4,"""2-2""",DRX,Attackers,Elimination
3Bind,5,"""2-3""",MIBR,Defenders,Elimination
3Bind,6,"""2-4""",MIBR,Defenders,Defuse
3Bind,7,"""2-5""",MIBR,Defenders,Defuse
3Bind,8,"""2-6""",MIBR,Defenders,Time Expired
3Bind,9,"""3-6""",DRX,Attackers,Spike Detonation
3Bind,10,"""4-6""",DRX,Attackers,Spike Detonation
3Bind,11,"""5-6""",DRX,Attackers,Elimination
3Bind,12,"""6-6""",DRX,Attackers,Elimination
3Bind,13,"""6-7""",DRX,Attackers,Elimination
3Bind,14,"""6-8""",DRX,Attackers,Spike Detonation
3Bind,15,"""6-9""",DRX,Attackers,Elimination
3Bind,16,"""6-10""",DRX,Attackers,Spike Detonation
3Bind,17,"""6-11""",DRX,Attackers,Elimination
3Bind,18,"""7-11""",MIBR,Defenders,Defuse
3Bind,19,"""8-11""",MIBR,Defenders,Elimination
3Bind,20,"""9-11""",MIBR,Defenders,Defuse
3Bind,21,"""9-12""",DRX,Attackers,Elimination
3Bind,22,"""10-12""",MIBR,Defenders,Time Expired
3Bind,23,"""10-13""",DRX,Attackers,Elimination
3Bind,24,"""""",,,
