Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ZmjjKK,EDG,Map_1_1Lotus,All,Iso,1.71,359,29,14,8,+15,90%,223,32%,4,3,+1
CHICHOO,EDG,Map_1_1Lotus,All,Vyse,1.43,240,17,12,9,+5,95%,194,28%,1,1,0
nobody,EDG,Map_1_1Lotus,All,Sova,1.09,179,12,11,10,+1,86%,127,18%,3,1,+2
Smoggy,EDG,Map_1_1Lotus,All,Omen,1.04,169,13,12,12,+1,90%,116,41%,1,2,-1
Jieni7,EDG,Map_1_1Lotus,All,Neon,1.01,218,17,14,7,+3,86%,143,30%,2,3,-1
Flex1n,DRG,Map_1_1Lotus,All,Omen,1.27,251,16,16,10,0,71%,178,26%,2,2,0
Nicc,DRG,Map_1_1Lotus,All,Breach,0.97,190,14,17,4,-3,76%,123,26%,1,0,+1
vo0kashu,DRG,Map_1_1Lotus,All,Cypher,0.82,188,15,19,3,-4,48%,127,30%,1,3,-2
SpiritZ1,DRG,Map_1_1Lotus,All,Yoru,0.59,147,11,19,4,-8,71%,99,31%,5,4,+1
Cangshu,DRG,Map_1_1Lotus,All,Tejo,0.42,110,7,17,5,-10,48%,74,24%,1,2,-1
ZmjjKK,EDG,Map_1_1Lotus,Attack,Iso,1.72,355,17,7,4,+10,83%,231,33%,2,2,0
CHICHOO,EDG,Map_1_1Lotus,Attack,Vyse,1.65,292,12,7,4,+5,92%,236,29%,1,1,0
nobody,EDG,Map_1_1Lotus,Attack,Sova,0.66,114,4,6,3,-2,83%,83,29%,2,0,+2
Smoggy,EDG,Map_1_1Lotus,Attack,Omen,1.13,195,9,6,5,+3,92%,135,47%,1,1,0
Jieni7,EDG,Map_1_1Lotus,Attack,Neon,0.93,234,10,10,6,0,92%,145,26%,1,1,0
Flex1n,DRG,Map_1_1Lotus,Attack,Omen,0.90,168,4,7,6,-3,67%,129,12%,0,1,-1
Nicc,DRG,Map_1_1Lotus,Attack,Breach,0.90,183,6,7,2,-1,67%,120,22%,0,0,0
vo0kashu,DRG,Map_1_1Lotus,Attack,Cypher,0.98,250,8,8,3,0,56%,149,17%,1,2,-1
SpiritZ1,DRG,Map_1_1Lotus,Attack,Yoru,0.56,151,5,8,1,-3,89%,103,21%,4,1,+3
Cangshu,DRG,Map_1_1Lotus,Attack,Tejo,0.60,114,4,6,2,-2,67%,71,23%,0,0,0
ZmjjKK,EDG,Map_1_1Lotus,Defend,Iso,1.69,364,12,7,4,+5,100%,212,29%,2,1,+1
CHICHOO,EDG,Map_1_1Lotus,Defend,Vyse,1.15,171,5,5,5,0,100%,138,28%,0,0,0
nobody,EDG,Map_1_1Lotus,Defend,Sova,1.67,266,8,5,7,+3,89%,186,13%,1,1,0
Smoggy,EDG,Map_1_1Lotus,Defend,Omen,0.92,134,4,6,7,-2,89%,91,33%,0,1,-1
Jieni7,EDG,Map_1_1Lotus,Defend,Neon,1.12,197,7,4,1,+3,78%,140,36%,1,2,-1
Flex1n,DRG,Map_1_1Lotus,Defend,Omen,1.54,313,12,9,4,+3,75%,215,35%,2,1,+1
Nicc,DRG,Map_1_1Lotus,Defend,Breach,1.03,195,8,10,2,-2,83%,125,30%,1,0,+1
vo0kashu,DRG,Map_1_1Lotus,Defend,Cypher,0.70,142,7,11,0,-4,42%,111,47%,0,1,-1
SpiritZ1,DRG,Map_1_1Lotus,Defend,Yoru,0.61,144,6,11,3,-5,58%,96,40%,1,3,-2
Cangshu,DRG,Map_1_1Lotus,Defend,Tejo,0.29,107,3,11,3,-8,33%,76,25%,1,2,-1
