,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,1 Round 3 PatMen Jinggg,,,,,,,,,31,1,0
RieNs TH,,3 Round 14 PatMen f0rsakeN Round 16 something f0rsakeN Round 21 Jinggg f0rsakeN,,,,,,,,,44,0,1
MiniBoo TH,,2 Round 9 something f0rsakeN Round 19 f0rsakeN d4v41,1 Round 20 something f0rsakeN d4v41,,,,,,,,39,0,0
Wo0t TH,,4 Round 4 PatMen Jinggg Round 12 something f0rsakeN Round 15 something PatMen Round 19 PatMen something,2 Round 7 d4v41 f0rsakeN Jinggg Round 11 PatMen d4v41 f0rsakeN,,,,1 Round 20 Jinggg PatMen,,,,65,6,1
benjyfishy TH,,5 Round 3 f0rsakeN d4v41 Round 6 something f0rsakeN Round 7 PatMen something Round 9 PatMen Jinggg Round 16 Jinggg PatMen,1 Round 8 f0rsakeN something PatMen,,,1 Round 3 d4v41,,,,,61,2,0
Jinggg PRX,,6 Round 3 MiniBoo RieNs Round 5 MiniBoo Boo Round 7 MiniBoo RieNs Round 13 benjyfishy RieNs Round 18 MiniBoo benjyfishy Round 20 Boo MiniBoo,,,,,,,,,57,1,0
f0rsakeN PRX,,2 Round 4 MiniBoo Boo Round 16 benjyfishy Wo0t,,,,,,,,,40,6,0
d4v41 PRX,,4 Round 2 Boo benjyfishy Round 4 benjyfishy Wo0t Round 11 RieNs MiniBoo Round 14 Boo RieNs,1 Round 16 MiniBoo Boo RieNs,,,,1 Round 16 Boo RieNs,,,,71,2,1
PatMen PRX,,8 Round 1 Boo benjyfishy Round 10 Wo0t Boo Round 14 benjyfishy Wo0t Round 15 benjyfishy RieNs Round 18 Boo Wo0t Round 20 benjyfishy Wo0t Round 21 benjyfishy Boo Round 22 RieNs Boo,,,,,,,,,63,0,0
something PRX,,3 Round 1 MiniBoo RieNs Round 2 RieNs MiniBoo Round 13 Wo0t Boo,,,,,,,,,40,0,1
