,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,1 Round 7 PatMen Jinggg,,,,,,,,,26,0,0
RieNs TH,,,1 Round 3 something Jinggg d4v41,,,,,,,,44,0,0
MiniBoo TH,,1 Round 12 Jinggg d4v41,,,,,,,,,22,0,0
Wo0t TH,,2 Round 3 PatMen f0rsakeN Round 13 d4v41 Jinggg,,,,,,,,,33,0,0
benjyfishy TH,,,,,,,,,,,42,0,0
Jinggg PRX,,2 Round 8 Boo RieNs Round 11 MiniBoo RieNs,1 Round 6 Boo MiniBoo RieNs,,,,,,,,61,0,0
f0rsakeN PRX,,7 Round 1 RieNs benjyfishy Round 5 Wo0t benjyfishy Round 7 MiniBoo RieNs Round 9 Wo0t RieNs Round 10 RieNs Boo Round 12 MiniBoo benjyfishy Round 14 benjyfishy Wo0t,,,,,,,,,124,1,0
d4v41 PRX,,1 Round 13 MiniBoo Boo,,,,,,,,,54,0,0
PatMen PRX,,2 Round 1 MiniBoo Boo Round 5 Boo RieNs,,,,2 Round 1 Boo Round 13 benjyfishy,,,,,64,8,0
something PRX,,2 Round 4 MiniBoo Boo Round 7 Boo Wo0t,1 Round 8 Wo0t benjyfishy MiniBoo,,,,,,,,75,1,0
