Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""0-1""",DRX,Defenders,Defuse
3Lotus,2,"""1-1""",PRX,Attackers,Spike Detonation
3Lotus,3,"""2-1""",PRX,Attackers,Elimination
3Lotus,4,"""2-2""",DRX,Defenders,Elimination
3Lotus,5,"""3-2""",PRX,Attackers,Elimination
3Lotus,6,"""4-2""",PRX,Attackers,Elimination
3Lotus,7,"""5-2""",PRX,Attackers,Spike Detonation
3Lotus,8,"""6-2""",PRX,Attackers,Spike Detonation
3Lotus,9,"""7-2""",PRX,Attackers,Spike Detonation
3Lotus,10,"""8-2""",PRX,Attackers,Elimination
3Lotus,11,"""9-2""",PRX,Attackers,Elimination
3Lotus,12,"""10-2""",PRX,Attackers,Elimination
3Lotus,13,"""10-3""",PRX,Attackers,Elimination
3Lotus,14,"""10-4""",PRX,Attackers,Elimination
3Lotus,15,"""11-4""",DRX,Defenders,Defuse
3Lotus,16,"""11-5""",PRX,Attackers,Elimination
3Lotus,17,"""11-6""",PRX,Attackers,Spike Detonation
3Lotus,18,"""11-7""",PRX,Attackers,Elimination
3Lotus,19,"""12-7""",DRX,Defenders,Defuse
3Lotus,20,"""13-7""",DRX,Defenders,Elimination
3Lotus,21,"""""",,,
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
