,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 11 jawgemo trent Round 18 valyn jawgemo,1 Round 10 trent jawgemo leaf,,,,,,,,58,1,0
MaKo DRX,,5 Round 1 jawgemo valyn Round 5 JonahP trent Round 6 leaf JonahP Round 12 valyn JonahP Round 15 JonahP valyn,,1 Round 4 trent valyn JonahP leaf,,,1 Round 12 JonahP valyn,,,,82,3,1
BeYN DRX,,2 Round 3 valyn trent BeYN Round 12 jawgemo leaf,,,,,,,,,41,0,0
HYUNMIN DRX,,2 Round 3 jawgemo leaf Round 20 leaf jawgemo,1 Round 19 valyn trent JonahP,,,,,,,,56,0,0
Flashback DRX,,5 Round 8 trent leaf Round 11 leaf valyn Round 16 leaf JonahP Round 19 jawgemo leaf Round 20 valyn trent,1 Round 2 JonahP valyn jawgemo,,,,,,,,56,0,2
valyn G2,,1 Round 15 HYUNMIN BeYN,3 Round 7 Flashback BeYN MaKo Round 12 Flashback free1ng HYUNMIN Round 13 HYUNMIN free1ng BeYN,,,,,,,,60,0,1
jawgemo G2,,5 Round 2 MaKo BeYN Round 13 MaKo Flashback Round 14 HYUNMIN Flashback Round 17 free1ng MaKo Round 19 BeYN MaKo,,,,,,,,,46,1,0
JonahP G2,,,,,,1 Round 3 BeYN,1 Round 19 Flashback HYUNMIN,,,,19,3,0
leaf G2,,2 Round 14 MaKo BeYN Round 17 HYUNMIN Flashback,,,,,,,,,33,0,0
trent G2,,2 Round 9 MaKo free1ng Round 18 BeYN MaKo,,,,,,,,,44,1,0
