Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
xeus,FUT,Map_1_1Pearl,All,Yoru,2.08,361,24,7,6,+17,88%,238,46%,3,1,+2
MrFaliN,FUT,Map_1_1Pearl,All,Tejo,1.57,291,18,9,7,+9,94%,166,30%,7,0,+7
AtaKaptan,FUT,Map_1_1Pearl,All,Astra,1.19,174,10,8,15,+2,88%,99,32%,1,0,+1
yetujey,FUT,Map_1_1Pearl,All,Cypher,1.12,207,13,10,6,+3,94%,127,41%,2,1,+1
qRaxs,FUT,Map_1_1Pearl,All,Fade,0.26,86,4,14,6,-10,88%,64,33%,1,1,0
Filu,MKOI,Map_1_1Pearl,All,Yoru,0.97,179,12,13,2,-1,53%,102,44%,2,4,-2
flyuh,MKOI,Map_1_1Pearl,All,Sova,0.80,216,10,15,7,-5,76%,158,21%,0,2,-2
soulcas,MKOI,Map_1_1Pearl,All,Vyse,0.77,138,8,12,3,-4,76%,90,42%,0,0,0
grubinho,MKOI,Map_1_1Pearl,All,Astra,0.62,130,9,14,4,-5,65%,71,40%,1,5,-4
sheydos,MKOI,Map_1_1Pearl,All,Chamber,0.60,157,9,15,1,-6,59%,110,23%,0,3,-3
xeus,FUT,Map_1_1Pearl,Attack,Yoru,1.82,340,15,6,4,+9,83%,228,54%,3,1,+2
MrFaliN,FUT,Map_1_1Pearl,Attack,Tejo,1.29,253,11,7,4,+4,92%,151,21%,3,0,+3
AtaKaptan,FUT,Map_1_1Pearl,Attack,Astra,1.19,196,8,6,8,+2,83%,104,44%,1,0,+1
yetujey,FUT,Map_1_1Pearl,Attack,Cypher,1.02,199,9,8,3,+1,92%,118,53%,2,1,+1
qRaxs,FUT,Map_1_1Pearl,Attack,Fade,0.13,68,1,10,6,-9,83%,48,11%,0,1,-1
Filu,MKOI,Map_1_1Pearl,Attack,Yoru,0.04,46,1,5,1,-4,40%,40,50%,0,3,-3
flyuh,MKOI,Map_1_1Pearl,Attack,Sova,0.75,202,3,5,1,-2,80%,170,17%,0,0,0
soulcas,MKOI,Map_1_1Pearl,Attack,Vyse,0.22,70,1,5,2,-4,60%,53,50%,0,0,0
grubinho,MKOI,Map_1_1Pearl,Attack,Astra,0.04,61,1,5,1,-4,40%,37,67%,0,2,-2
sheydos,MKOI,Map_1_1Pearl,Attack,Chamber,1.26,310,5,5,1,0,80%,208,14%,0,0,0
xeus,FUT,Map_1_1Pearl,Defend,Yoru,2.69,415,9,1,2,+8,100%,260,33%,0,0,0
MrFaliN,FUT,Map_1_1Pearl,Defend,Tejo,2.25,386,7,2,3,+5,100%,203,44%,4,0,+4
AtaKaptan,FUT,Map_1_1Pearl,Defend,Astra,1.19,125,2,2,7,0,100%,86,10%,0,0,0
yetujey,FUT,Map_1_1Pearl,Defend,Cypher,1.37,227,4,2,3,+2,100%,148,25%,0,0,0
qRaxs,FUT,Map_1_1Pearl,Defend,Fade,0.57,129,3,4,0,-1,100%,101,67%,1,0,+1
Filu,MKOI,Map_1_1Pearl,Defend,Yoru,1.36,236,11,8,1,+3,58%,129,43%,2,1,+1
flyuh,MKOI,Map_1_1Pearl,Defend,Sova,0.82,223,7,10,6,-3,75%,153,23%,0,2,-2
soulcas,MKOI,Map_1_1Pearl,Defend,Vyse,1.00,168,7,7,1,0,83%,105,40%,0,0,0
grubinho,MKOI,Map_1_1Pearl,Defend,Astra,0.87,159,8,9,3,-1,75%,85,35%,1,3,-2
sheydos,MKOI,Map_1_1Pearl,Defend,Chamber,0.32,94,4,10,0,-6,50%,69,44%,0,3,-3
