Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""0-1""",TYL,Attackers,Elimination
3Lotus,2,"""0-2""",TYL,Attackers,Elimination
3Lotus,3,"""1-2""",BLG,Defenders,Defuse
3Lotus,4,"""1-3""",TYL,Attackers,Elimination
3Lotus,5,"""2-3""",BLG,Defenders,Elimination
3Lotus,6,"""3-3""",BLG,Defenders,Elimination
3Lotus,7,"""4-3""",BLG,Defenders,Elimination
3Lotus,8,"""5-3""",BLG,Defenders,Defuse
3Lotus,9,"""6-3""",BLG,Defenders,Defuse
3Lotus,10,"""6-4""",TYL,Attackers,Elimination
3Lotus,11,"""6-5""",TYL,Attackers,Spike Detonation
3Lotus,12,"""7-5""",BLG,Defenders,Defuse
3Lotus,13,"""8-5""",TYL,Attackers,Spike Detonation
3Lotus,14,"""9-5""",TYL,Attackers,Elimination
3Lotus,15,"""10-5""",TYL,Attackers,Elimination
3Lotus,16,"""11-5""",TYL,Attackers,Elimination
3Lotus,17,"""12-5""",TYL,Attackers,Elimination
3Lotus,18,"""13-5""",TYL,Attackers,Elimination
3Lotus,19,"""""",,,
3Lotus,20,"""""",,,
3Lotus,21,"""""",,,
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
