,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,3 Round 10 keznit Melser Round 15 keznit Melser Round 26 keznit Dantedeu5,,1 Round 18 Mazino keznit Shyy Melser,,,,1 Round 15 keznit Shyy Melser,,,55,6,2
tex LEV,,1 Round 12 Mazino Dantedeu5,1 Round 13 keznit Shyy Dantedeu5,,,,,,,,27,0,0
Okeanos LEV,,2 Round 3 keznit Mazino Round 10 Dantedeu5 Shyy,2 Round 11 Mazino keznit Dantedeu5 Round 23 Dantedeu5 Mazino keznit,,,,,,,,50,0,0
kiNgg LEV,,3 Round 22 keznit Melser Round 24 Dantedeu5 Shyy Round 25 keznit Melser,1 Round 1 Shyy keznit Mazino,1 Round 7 Mazino Shyy Dantedeu5 Melser,,,,1 Round 7 Dantedeu5 Shyy Melser,,,54,1,0
Sato LEV,,4 Round 2 Melser Dantedeu5 Round 3 Melser Shyy Round 17 Melser keznit Round 25 Dantedeu5 Shyy,2 Round 14 Mazino keznit Melser Round 19 Melser keznit Mazino,,,,,,,,62,1,0
Melser KRÜ,,,,,,,,,,,17,1,0
keznit KRÜ,,3 Round 4 Sato kiNgg Round 5 kiNgg C0M Round 24 C0M kiNgg,2 Round 12 Sato tex Okeanos Round 16 Sato Okeanos kiNgg,,,,,,,,43,1,0
Mazino KRÜ,,5 Round 7 C0M tex Round 9 Okeanos tex Round 15 Sato Okeanos Round 20 tex kiNgg Round 23 C0M Sato,2 Round 8 Okeanos kiNgg tex Round 22 tex Okeanos kiNgg,,,,,,,,72,5,1
Shyy KRÜ,,2 Round 3 tex Okeanos Round 15 tex C0M,2 Round 6 Sato kiNgg tex Round 17 Okeanos Sato C0M,,,,,,,,44,1,0
Dantedeu5 KRÜ,,4 Round 2 tex Okeanos Round 6 C0M Okeanos Round 8 Sato C0M Round 17 tex kiNgg,1 Round 9 Sato C0M kiNgg,,,1 Round 3 Sato,,,,,50,0,1
