Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
nobody,EDG,Map_2_2Lotus,All,Fade,1.24,263,22,17,3,+5,70%,174,45%,2,2,0
ZmjjKK,EDG,Map_2_2Lotus,All,Neon,0.93,211,16,19,6,-3,57%,139,31%,2,3,-1
Jieni7,EDG,Map_2_2Lotus,All,Omen,0.89,186,13,17,12,-4,74%,113,19%,2,8,-6
Smoggy,EDG,Map_2_2Lotus,All,Viper,0.82,166,14,18,1,-4,65%,112,35%,0,1,-1
CHICHOO,EDG,Map_2_2Lotus,All,Vyse,0.66,154,13,18,1,-5,61%,103,38%,1,2,-1
stew,JDG,Map_2_2Lotus,All,Raze,1.83,383,33,15,3,+18,87%,238,27%,9,4,+5
jkuro,JDG,Map_2_2Lotus,All,Omen,1.00,198,16,15,9,+1,74%,122,47%,3,1,+2
Babyblue,JDG,Map_2_2Lotus,All,Fade,0.98,154,11,14,10,-3,74%,96,24%,0,1,-1
Z1yan,JDG,Map_2_2Lotus,All,Vyse,0.86,178,14,16,9,-2,78%,115,44%,1,1,0
kklin,JDG,Map_2_2Lotus,All,Viper,0.77,182,15,18,6,-3,61%,119,33%,3,0,+3
nobody,EDG,Map_2_2Lotus,Attack,Fade,1.63,328,14,9,2,+5,83%,214,46%,1,0,+1
ZmjjKK,EDG,Map_2_2Lotus,Attack,Neon,0.79,187,8,10,4,-2,58%,131,53%,1,3,-2
Jieni7,EDG,Map_2_2Lotus,Attack,Omen,0.58,115,4,9,8,-5,83%,68,14%,0,5,-5
Smoggy,EDG,Map_2_2Lotus,Attack,Viper,0.88,215,9,11,1,-2,67%,146,32%,0,1,-1
CHICHOO,EDG,Map_2_2Lotus,Attack,Vyse,0.75,171,8,10,0,-2,58%,113,35%,1,0,+1
stew,JDG,Map_2_2Lotus,Attack,Raze,1.40,294,12,8,0,+4,82%,191,42%,5,4,+1
jkuro,JDG,Map_2_2Lotus,Attack,Omen,1.28,239,9,6,4,+3,82%,146,71%,1,0,+1
Babyblue,JDG,Map_2_2Lotus,Attack,Fade,1.28,177,6,5,8,+1,73%,110,27%,0,0,0
Z1yan,JDG,Map_2_2Lotus,Attack,Vyse,0.88,200,8,8,2,0,64%,123,90%,0,0,0
kklin,JDG,Map_2_2Lotus,Attack,Viper,0.59,126,5,8,2,-3,36%,84,25%,1,0,+1
nobody,EDG,Map_2_2Lotus,Defend,Fade,0.81,192,8,8,1,0,55%,130,42%,1,2,-1
ZmjjKK,EDG,Map_2_2Lotus,Defend,Neon,1.08,237,8,9,2,-1,55%,148,15%,1,0,+1
Jieni7,EDG,Map_2_2Lotus,Defend,Omen,1.22,263,9,8,4,+1,64%,162,22%,2,3,-1
Smoggy,EDG,Map_2_2Lotus,Defend,Viper,0.75,113,5,7,0,-2,64%,75,44%,0,0,0
CHICHOO,EDG,Map_2_2Lotus,Defend,Vyse,0.57,135,5,8,1,-3,64%,92,42%,0,2,-2
stew,JDG,Map_2_2Lotus,Defend,Raze,2.23,465,21,7,3,+14,92%,281,20%,4,0,+4
jkuro,JDG,Map_2_2Lotus,Defend,Omen,0.74,160,7,9,5,-2,67%,100,26%,2,1,+1
Babyblue,JDG,Map_2_2Lotus,Defend,Fade,0.71,133,5,9,2,-4,75%,83,21%,0,1,-1
Z1yan,JDG,Map_2_2Lotus,Defend,Vyse,0.84,158,6,8,7,-2,92%,108,25%,1,1,0
kklin,JDG,Map_2_2Lotus,Defend,Viper,0.94,233,10,10,4,0,83%,151,37%,2,0,+2
