Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
CHICHOO,EDG,Map_3_3Haven,All,Viper,1.53,264,24,11,7,+13,78%,170,31%,1,3,-2
ZmjjKK,EDG,Map_3_3Haven,All,Neon,1.34,292,23,15,5,+8,70%,177,23%,8,2,+6
Smoggy,EDG,Map_3_3Haven,All,Killjoy,0.99,166,13,14,5,-1,70%,99,23%,2,2,0
Jieni7,EDG,Map_3_3Haven,All,Omen,0.81,160,15,17,7,-2,65%,92,32%,1,1,0
nobody,EDG,Map_3_3Haven,All,Sova,0.64,116,9,14,6,-5,61%,82,20%,0,3,-3
kklin,JDG,Map_3_3Haven,All,Killjoy,1.18,245,20,18,1,+2,70%,162,32%,3,1,+2
jkuro,JDG,Map_3_3Haven,All,Viper,0.96,167,14,15,3,-1,70%,109,44%,0,4,-4
stew,JDG,Map_3_3Haven,All,Neon,0.88,221,17,19,1,-2,74%,139,42%,7,4,+3
Z1yan,JDG,Map_3_3Haven,All,Omen,0.76,136,11,15,5,-4,74%,85,27%,0,2,-2
Babyblue,JDG,Map_3_3Haven,All,Sova,0.64,134,9,17,8,-8,65%,90,19%,1,1,0
CHICHOO,EDG,Map_3_3Haven,Attack,Viper,1.71,306,13,4,4,+9,82%,183,22%,1,1,0
ZmjjKK,EDG,Map_3_3Haven,Attack,Neon,1.40,331,12,7,4,+5,82%,205,24%,4,1,+3
Smoggy,EDG,Map_3_3Haven,Attack,Killjoy,0.59,116,4,7,0,-3,55%,72,15%,1,1,0
Jieni7,EDG,Map_3_3Haven,Attack,Omen,0.80,127,6,8,2,-2,64%,87,58%,0,0,0
nobody,EDG,Map_3_3Haven,Attack,Sova,0.76,120,6,5,1,+1,73%,76,31%,0,2,-2
kklin,JDG,Map_3_3Haven,Attack,Killjoy,0.90,266,12,11,0,+1,75%,174,27%,2,1,+1
jkuro,JDG,Map_3_3Haven,Attack,Viper,1.25,213,10,7,3,+3,83%,130,50%,0,2,-2
stew,JDG,Map_3_3Haven,Attack,Neon,0.95,230,9,9,1,0,75%,164,43%,3,1,+2
Z1yan,JDG,Map_3_3Haven,Attack,Omen,0.82,124,5,7,4,-2,83%,77,22%,0,1,-1
Babyblue,JDG,Map_3_3Haven,Attack,Sova,0.64,119,4,9,6,-5,75%,84,15%,1,1,0
CHICHOO,EDG,Map_3_3Haven,Defend,Viper,1.37,226,11,7,3,+4,75%,158,45%,0,2,-2
ZmjjKK,EDG,Map_3_3Haven,Defend,Neon,1.29,256,11,8,1,+3,58%,151,21%,4,1,+3
Smoggy,EDG,Map_3_3Haven,Defend,Killjoy,1.35,212,9,7,5,+2,83%,124,27%,1,1,0
Jieni7,EDG,Map_3_3Haven,Defend,Omen,0.82,190,9,9,5,0,67%,97,18%,1,1,0
nobody,EDG,Map_3_3Haven,Defend,Sova,0.53,112,3,9,5,-6,50%,88,12%,0,1,-1
kklin,JDG,Map_3_3Haven,Defend,Killjoy,1.47,222,8,7,1,+1,64%,149,38%,1,0,+1
jkuro,JDG,Map_3_3Haven,Defend,Viper,0.64,117,4,8,0,-4,55%,86,38%,0,2,-2
stew,JDG,Map_3_3Haven,Defend,Neon,0.81,211,8,10,0,-2,73%,112,40%,4,3,+1
Z1yan,JDG,Map_3_3Haven,Defend,Omen,0.69,149,6,8,1,-2,64%,94,33%,0,1,-1
Babyblue,JDG,Map_3_3Haven,Defend,Sova,0.64,150,5,8,2,-3,55%,97,25%,0,0,0
