,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
xand FUR,,1 Round 27 Asuna bang,2 Round 9 Cryocells bang eeiu Round 29 Boostio bang eeiu,,,1 Round 29 eeiu,,,,,33,8,0
nzr FUR,,5 Round 2 Cryocells eeiu Round 4 Asuna bang Round 12 bang Asuna Round 19 Cryocells bang Round 24 Cryocells Asuna,1 Round 1 bang eeiu Asuna,1 Round 25 Boostio Cryocells Asuna eeiu,,,,,,,55,3,2
mwzera FUR,,3 Round 1 Boostio Cryocells Round 15 bang Asuna Round 28 Boostio Cryocells,1 Round 3 eeiu Boostio Asuna,,,,,,,,38,0,0
Khalil FUR,,7 Round 2 Boostio Asuna Round 7 Boostio eeiu Round 8 bang Asuna Round 11 bang eeiu Round 22 Cryocells bang Round 26 Asuna bang Round 30 eeiu Asuna,2 Round 18 eeiu Cryocells Boostio Round 28 eeiu bang Asuna,1 Round 21 Asuna bang Boostio eeiu,,1 Round 28 Asuna,,,,,61,1,1
havoc FUR,,4 Round 4 Cryocells Boostio Round 10 eeiu Asuna Round 12 Cryocells Boostio Round 15 Cryocells Boostio havoc,,,,1 Round 12 Boostio,,,,,40,1,0
Asuna 100T,,4 Round 5 mwzera nzr Round 7 nzr Khalil Round 27 mwzera havoc Round 28 mwzera nzr,1 Round 17 Khalil mwzera xand,,,,,,,,50,7,0
Boostio 100T,,7 Round 5 xand Khalil Round 11 mwzera xand Round 13 nzr havoc Round 15 xand Khalil Round 19 havoc xand Round 20 havoc xand Round 26 Khalil havoc,,,,,1 Round 15 havoc Khalil,,,,48,1,0
eeiu 100T,,1 Round 24 mwzera havoc,,,,,,,,,47,0,2
bang 100T,,5 Round 12 mwzera Khalil Round 13 xand mwzera Round 16 havoc nzr Round 24 xand nzr Round 29 nzr Khalil,,,,,,,,,38,0,0
Cryocells 100T,,5 Round 7 mwzera havoc Round 8 Khalil nzr Round 14 Khalil mwzera Round 16 xand Khalil Round 19 Khalil mwzera,,,,,,,,,47,2,0
