Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",C9,Attackers,Elimination
3Lotus,2,"""2-0""",C9,Attackers,Spike Detonation
3Lotus,3,"""3-0""",C9,Attackers,Spike Detonation
3Lotus,4,"""3-1""",G2,Defenders,Elimination
3Lotus,5,"""3-2""",G2,Defenders,Elimination
3Lotus,6,"""3-3""",G2,Defenders,Elimination
3Lotus,7,"""3-4""",G2,Defenders,Defuse
3Lotus,8,"""3-5""",G2,Defenders,Defuse
3Lotus,9,"""3-6""",G2,Defenders,Elimination
3Lotus,10,"""3-7""",G2,Defenders,Elimination
3Lotus,11,"""4-7""",C9,Attackers,Elimination
3Lotus,12,"""4-8""",G2,Defenders,Defuse
3Lotus,13,"""5-8""",G2,Defenders,Elimination
3Lotus,14,"""6-8""",G2,Defenders,Defuse
3Lotus,15,"""7-8""",G2,Defenders,Elimination
3Lotus,16,"""8-8""",G2,Defenders,Defuse
3Lotus,17,"""9-8""",G2,Defenders,Time Expired
3Lotus,18,"""10-8""",G2,Defenders,Elimination
3Lotus,19,"""11-8""",G2,Defenders,Defuse
3Lotus,20,"""12-8""",G2,Defenders,Defuse
3Lotus,21,"""13-8""",G2,Defenders,Defuse
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
