,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pryze 2G,,3 Round 21 Palla Urango Round 23 Palla adverso Round 24 Palla adverso,1 Round 6 Palla heat tuyz,,,1 Round 21 Urango,,,,,58,5,1
lz 2G,,1 Round 14 heat Urango,1 Round 16 Palla heat Urango,,,,,,,,28,2,0
silentzz 2G,,1 Round 7 adverso Urango,3 Round 4 Urango adverso heat Round 13 tuyz heat Urango Round 26 Palla heat Palla,1 Round 1 tuyz Palla adverso Urango,,,,,,,72,1,2
gobera 2G,,2 Round 17 heat tuyz Round 22 heat adverso,2 Round 15 adverso Urango adverso Round 18 adverso Palla heat,,,1 Round 17 tuyz,,,,,40,0,0
spike 2G,,5 Round 9 Palla adverso Round 12 Palla heat Round 14 tuyz Palla Round 19 heat Palla Round 21 tuyz adverso,,,,,,,,,45,0,1
tuyz FUR,,2 Round 19 silentzz lz Round 25 lz silentzz,1 Round 24 gobera pryze silentzz,,,1 Round 2 gobera,,,,,47,2,1
adverso FUR,,5 Round 1 gobera pryze Round 4 gobera spike Round 6 gobera pryze Round 19 spike pryze Round 23 spike lz,,1 Round 16 spike lz pryze silentzz,,,,1 Round 16 pryze silentzz lz,,,69,0,1
Urango FUR,,2 Round 14 spike pryze Round 21 spike silentzz,1 Round 26 pryze spike silentzz,,,3 Round 12 silentzz Round 26 silentzz Round 26 silentzz,,,,,31,8,1
heat FUR,,4 Round 2 spike pryze Round 3 pryze spike Round 9 spike lz Round 24 lz spike,1 Round 12 pryze lz gobera,,,,,,,,48,0,0
Palla FUR,,5 Round 17 lz silentzz Round 18 spike pryze Round 20 spike pryze Round 21 gobera lz Round 25 spike gobera,1 Round 10 pryze lz gobera,1 Round 11 spike gobera lz silentzz,,,,,,,54,0,0
