Map,Round Number,Score,Winning Team,Winning Side,Win Method
5Ascent,1,"""1-0""",PRX,Attackers,Spike Detonation
5Ascent,2,"""2-0""",PRX,Attackers,Elimination
5Ascent,3,"""3-0""",PRX,Attackers,Elimination
5Ascent,4,"""4-0""",PRX,Attackers,Elimination
5Ascent,5,"""5-0""",PRX,Attackers,Elimination
5Ascent,6,"""6-0""",PRX,Attackers,Elimination
5Ascent,7,"""6-1""",RRQ,Defenders,Defuse
5Ascent,8,"""6-2""",RRQ,Defenders,Elimination
5Ascent,9,"""7-2""",PRX,Attackers,Elimination
5Ascent,10,"""8-2""",PRX,Attackers,Spike Detonation
5Ascent,11,"""9-2""",PRX,Attackers,Elimination
5Ascent,12,"""9-3""",RRQ,Defenders,Elimination
5Ascent,13,"""9-4""",PRX,Attackers,Elimination
5Ascent,14,"""9-5""",PRX,Attackers,Elimination
5Ascent,15,"""10-5""",RRQ,Defenders,Defuse
5Ascent,16,"""11-5""",RRQ,Defenders,Defuse
5Ascent,17,"""12-5""",RRQ,Defenders,Elimination
5Ascent,18,"""12-6""",PRX,Attackers,Elimination
5Ascent,19,"""13-6""",RRQ,Defenders,Defuse
5Ascent,20,"""""",,,
5Ascent,21,"""""",,,
5Ascent,22,"""""",,,
5Ascent,23,"""""",,,
5Ascent,24,"""""",,,
