,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MOLSI APK,,2 Round 4 Alfajer Boaster Round 9 Chronicle crashies,1 Round 1 kaajak crashies Alfajer,,,,,,,,37,5,0
AvovA APK,,3 Round 3 crashies Boaster Round 12 Alfajer Chronicle Round 13 Boaster Alfajer,,,,,,,,,48,0,0
penny APK,,2 Round 8 Alfajer crashies Round 12 kaajak crashies,,,,1 Round 12 crashies,,,,,25,1,0
OLIZERA APK,,4 Round 4 Chronicle crashies Round 8 kaajak Chronicle OLIZERA Round 9 Alfajer Boaster Round 17 kaajak Chronicle,,,,1 Round 9 Boaster,,,,,54,0,0
batujnax APK,,1 Round 2 Boaster Alfajer,,,,,,,,,29,1,0
crashies FNC,,4 Round 6 MOLSI OLIZERA Round 9 penny AvovA Round 10 OLIZERA MOLSI Round 17 OLIZERA MOLSI,,,,,,,,,65,1,0
Boaster FNC,,3 Round 1 AvovA MOLSI Round 6 penny AvovA Round 18 batujnax penny,,,,1 Round 1 MOLSI,,,,,53,2,1
Chronicle FNC,,1 Round 12 MOLSI OLIZERA,1 Round 13 batujnax AvovA penny,,,,,,,,45,1,0
kaajak FNC,,5 Round 5 MOLSI OLIZERA Round 7 OLIZERA AvovA Round 8 AvovA MOLSI Round 10 penny AvovA Round 11 OLIZERA MOLSI,2 Round 14 batujnax MOLSI AvovA Round 15 MOLSI penny OLIZERA,,1 Round 3 penny OLIZERA batujnax MOLSI AvovA,,,,,,113,0,0
Alfajer FNC,,6 Round 1 penny OLIZERA Round 5 penny batujnax Round 15 AvovA batujnax Round 16 MOLSI penny Round 17 batujnax AvovA Round 18 AvovA MOLSI,,,,1 Round 17 AvovA,,,,,67,1,1
