,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Famouz BME,,2 Round 16 Meteor BuZz Round 17 iZu Meteor,2 Round 2 BuZz stax DH Round 4 iZu Meteor stax,,,,,,,,49,0,0
BerserX BME,,3 Round 11 iZu Meteor Round 21 Meteor iZu Round 22 Meteor DH,2 Round 1 Meteor DH BuZz Round 5 BuZz stax DH,,,,,,,,49,0,0
NcSlasher BME,,3 Round 4 DH BuZz Round 9 BuZz DH Round 11 DH stax NcSlasher,1 Round 8 BuZz stax Meteor,,,,,,,,38,2,1
Shiro BME,,2 Round 9 iZu stax Round 17 BuZz stax,,,,,,,,,41,0,0
dos9 BME,,5 Round 1 iZu stax Round 8 iZu DH Round 12 BuZz DH Round 13 DH Meteor Round 16 iZu DH,,,,1 Round 9 Meteor,,,,,57,3,0
stax T1,,2 Round 11 Famouz BerserX Round 23 NcSlasher BerserX,1 Round 17 NcSlasher BerserX Famouz,,,,1 Round 11 BerserX NcSlasher,,,,63,5,0
BuZz T1,,3 Round 6 Shiro Famouz Round 10 NcSlasher Famouz Round 21 NcSlasher BerserX,1 Round 15 Famouz Shiro BerserX,,,1 Round 21 BerserX,,,,,42,1,0
Meteor T1,,6 Round 9 NcSlasher Shiro Round 10 Shiro dos9 Round 18 Famouz Shiro Round 19 dos9 BerserX Round 20 dos9 Shiro Round 22 NcSlasher dos9,1 Round 12 Shiro Famouz dos9,,,,,,,,67,0,1
iZu T1,,,1 Round 7 Shiro NcSlasher dos9,,,,,,,,41,0,0
DH T1,,4 Round 1 Famouz dos9 Round 3 Shiro BerserX Round 9 BerserX Famouz Round 18 NcSlasher dos9,,,,,,,,,66,1,0
