,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Famouz BME,,1 Round 17 BuZz DH,1 Round 2 BuZz stax iZu,,,,,,,,33,0,0
BerserX BME,,2 Round 7 iZu DH Round 20 Meteor stax,,,,1 Round 20 stax,,,,,39,0,0
NcSlasher BME,,2 Round 17 stax Meteor Round 19 DH iZu,1 Round 13 BuZz DH iZu,1 Round 9 Meteor iZu stax BuZz,,,,,,,47,1,0
Shiro BME,,3 Round 1 iZu BuZz Round 6 BuZz stax Round 19 Meteor stax,3 Round 11 stax Meteor DH Round 15 stax iZu BuZz Round 20 iZu DH BuZz,,,,,,,,54,4,0
dos9 BME,,2 Round 4 iZu DH Round 10 stax BuZz,,,,2 Round 1 DH Round 11 iZu,,,,,49,0,2
stax T1,,5 Round 1 Famouz Shiro Round 10 BerserX NcSlasher Round 18 dos9 BerserX Round 21 Famouz dos9 Round 22 NcSlasher dos9,1 Round 14 NcSlasher Shiro dos9,,,,,,,,51,6,0
BuZz T1,,5 Round 5 NcSlasher Shiro Round 10 Famouz Shiro Round 12 dos9 Famouz Round 18 NcSlasher Shiro Round 22 Famouz Shiro,1 Round 3 dos9 Shiro Famouz,1 Round 4 NcSlasher Famouz Shiro dos9 BuZz,,,,,,,60,0,0
Meteor T1,,6 Round 7 Shiro BerserX Round 8 BerserX Shiro Round 9 dos9 Shiro Round 13 BerserX Famouz Round 17 Famouz BerserX Round 21 Shiro BerserX,,,,,,,,,51,0,0
iZu T1,,3 Round 7 dos9 Famouz Round 13 Shiro dos9 Round 14 BerserX Famouz,2 Round 5 BerserX dos9 Famouz Round 11 Shiro Famouz NcSlasher,,,,,,,,62,2,0
DH T1,,2 Round 1 NcSlasher BerserX Round 6 dos9 BerserX,,,,1 Round 10 dos9,,,,,34,1,0
