Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Split,1,"""1-0""",JDG,Defenders,Defuse
1Split,2,"""2-0""",JDG,Defenders,Elimination
1Split,3,"""2-1""",TE,Attackers,Elimination
1Split,4,"""3-1""",JDG,Defenders,Elimination
1Split,5,"""3-2""",TE,Attackers,Spike Detonation
1Split,6,"""3-3""",TE,Attackers,Elimination
1Split,7,"""4-3""",JDG,Defenders,Defuse
1Split,8,"""4-4""",TE,Attackers,Elimination
1Split,9,"""4-5""",TE,Attackers,Elimination
1Split,10,"""5-5""",JDG,Defenders,Elimination
1Split,11,"""5-6""",TE,Attackers,Elimination
1Split,12,"""5-7""",TE,Attackers,Spike Detonation
1Split,13,"""6-7""",TE,Attackers,Elimination
1Split,14,"""7-7""",TE,Attackers,Elimination
1Split,15,"""7-8""",JDG,Defenders,Elimination
1Split,16,"""7-9""",JDG,Defenders,Defuse
1Split,17,"""7-10""",JDG,Defenders,Elimination
1Split,18,"""8-10""",TE,Attackers,Elimination
1Split,19,"""8-11""",JDG,Defenders,Defuse
1Split,20,"""8-12""",JDG,Defenders,Elimination
1Split,21,"""9-12""",TE,Attackers,Elimination
1Split,22,"""10-12""",TE,Attackers,Elimination
1Split,23,"""11-12""",TE,Attackers,Elimination
1Split,24,"""11-13""",JDG,Defenders,Defuse
