Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Abyss,1,"""1-0""",TE,Attackers,Elimination
3Abyss,2,"""2-0""",TE,Attackers,Elimination
3Abyss,3,"""2-1""",JDG,Defenders,Elimination
3Abyss,4,"""3-1""",TE,Attackers,Elimination
3Abyss,5,"""4-1""",TE,Attackers,Elimination
3Abyss,6,"""5-1""",TE,Attackers,Elimination
3Abyss,7,"""6-1""",TE,Attackers,Spike Detonation
3Abyss,8,"""6-2""",JDG,Defenders,Defuse
3Abyss,9,"""7-2""",TE,Attackers,Spike Detonation
3Abyss,10,"""8-2""",TE,Attackers,Elimination
3Abyss,11,"""9-2""",TE,Attackers,Spike Detonation
3Abyss,12,"""10-2""",TE,Attackers,Elimination
3Abyss,13,"""11-2""",JDG,Defenders,Elimination
3Abyss,14,"""12-2""",JDG,Defenders,Elimination
3Abyss,15,"""12-3""",TE,Attackers,Elimination
3Abyss,16,"""12-4""",TE,Attackers,Elimination
3Abyss,17,"""12-5""",TE,Attackers,Elimination
3Abyss,18,"""12-6""",TE,Attackers,Spike Detonation
3Abyss,19,"""12-7""",TE,Attackers,Elimination
3Abyss,20,"""12-8""",TE,Attackers,Elimination
3Abyss,21,"""12-9""",TE,Attackers,Elimination
3Abyss,22,"""12-10""",TE,Attackers,Spike Detonation
3Abyss,23,"""12-11""",TE,Attackers,Elimination
3Abyss,24,"""13-11""",JDG,Defenders,Elimination
