,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 2 Monyet crazyguy Round 7 Kushy crazyguy,,,,,,,,,57,1,1
MaKo DRX,,5 Round 3 Monyet Jemkin Round 4 crazyguy xffero Round 7 Monyet xffero Round 16 Monyet crazyguy Round 19 Kushy xffero,,,,1 Round 19 xffero,,,,,66,1,0
Estrella DRX,,,,,,,,,,,29,7,0
HYUNMIN DRX,,2 Round 16 Jemkin xffero Round 18 xffero Jemkin,,1 Round 6 Monyet Jemkin Kushy crazyguy,,,,,,,48,0,1
Flashback DRX,,1 Round 19 Jemkin Monyet,1 Round 12 crazyguy xffero Monyet,1 Round 15 crazyguy Jemkin xffero Kushy,,,,,,,50,0,0
crazyguy RRQ,,1 Round 9 HYUNMIN Estrella,2 Round 16 Estrella HYUNMIN Flashback Round 20 HYUNMIN Flashback MaKo,,,1 Round 20 MaKo,,,,,55,7,1
Kushy RRQ,,7 Round 9 Flashback free1ng Round 11 Estrella Flashback Round 13 HYUNMIN free1ng Round 14 free1ng Flashback Round 17 Estrella free1ng Round 18 HYUNMIN MaKo Round 20 free1ng Estrella,1 Round 8 Estrella Flashback free1ng,,,,,,,,81,0,0
xffero RRQ,,3 Round 3 free1ng MaKo xffero Round 10 MaKo HYUNMIN Round 13 Estrella Flashback,,1 Round 5 MaKo free1ng Flashback Estrella,,,,,,,59,0,3
Monyet RRQ,,1 Round 1 MaKo Flashback,1 Round 10 Estrella Flashback free1ng,,,,,,,,59,0,0
Jemkin RRQ,,1 Round 1 HYUNMIN free1ng,2 Round 7 Flashback free1ng MaKo Round 18 Flashback Estrella free1ng,,,,1 Round 7 free1ng MaKo,,,,44,0,1
