,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 2 jawgemo trent,,,,,,,,,37,1,0
ZmjjKK EDG,,3 Round 9 valyn leaf Round 15 jawgemo valyn Round 17 JonahP valyn,2 Round 18 trent valyn leaf Round 19 valyn trent JonahP,,,,,,,,56,1,0
Smoggy EDG,,2 Round 4 jawgemo trent Round 16 JonahP trent,,,,,,,,,48,0,0
S1Mon EDG,,2 Round 1 jawgemo leaf Round 9 JonahP jawgemo,1 Round 7 JonahP jawgemo valyn,,,,,,,,42,3,0
CHICHOO EDG,,2 Round 1 trent JonahP Round 15 leaf trent,2 Round 2 valyn leaf JonahP Round 20 JonahP trent valyn,,,,,1 Round 2 valyn JonahP leaf,,,51,0,0
valyn G2,,,1 Round 13 ZmjjKK CHICHOO nobody,,,,,,,,47,0,0
jawgemo G2,,7 Round 4 CHICHOO nobody Round 5 ZmjjKK nobody Round 9 Smoggy CHICHOO Round 11 ZmjjKK nobody Round 12 Smoggy nobody Round 14 nobody S1Mon Round 17 S1Mon nobody,1 Round 16 nobody CHICHOO Smoggy,,,1 Round 16 Smoggy,,,,,73,1,0
JonahP G2,,4 Round 13 S1Mon Smoggy Round 14 CHICHOO ZmjjKK Round 16 S1Mon ZmjjKK Round 19 Smoggy CHICHOO,,,,,,,,,47,1,0
leaf G2,,3 Round 6 Smoggy CHICHOO Round 12 ZmjjKK S1Mon Round 17 ZmjjKK CHICHOO,,1 Round 8 nobody S1Mon Smoggy CHICHOO,,,,,,,67,0,1
trent G2,,3 Round 2 Smoggy ZmjjKK Round 5 CHICHOO Smoggy Round 6 S1Mon nobody,2 Round 3 Smoggy nobody S1Mon Round 9 ZmjjKK nobody S1Mon,,,1 Round 9 S1Mon,,,,,64,3,1
