,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
FiNESSE NRG,,2 Round 4 aspas artzin Round 19 cortezia xenom,,,,,,,,,33,0,0
brawk NRG,,,1 Round 18 xenom artzin cortezia,,,,,,,,46,2,0
s0m NRG,,,1 Round 2 cortezia xenom Verno,,,,,,,,30,3,0
mada NRG,,4 Round 3 artzin xenom Round 5 xenom artzin Round 9 cortezia Verno Round 15 xenom artzin,2 Round 1 aspas artzin xenom Round 8 artzin aspas xenom,,,,,,,,79,0,1
Ethan NRG,,3 Round 1 cortezia Verno Round 5 aspas cortezia Round 17 aspas cortezia,,,,,,,,,53,0,3
cortezia MIBR,,2 Round 15 brawk FiNESSE Round 18 FiNESSE Ethan,,,,,,,,,41,0,1
artzin MIBR,,2 Round 16 s0m brawk Round 18 s0m mada,1 Round 17 brawk FiNESSE Ethan,,,,,,,,47,6,0
aspas MIBR,,5 Round 9 brawk FiNESSE Round 11 FiNESSE s0m Round 13 Ethan mada Round 15 s0m mada Round 19 s0m brawk,1 Round 14 Ethan brawk FiNESSE,,,,,,,,61,2,1
xenom MIBR,,2 Round 8 brawk FiNESSE Round 12 Ethan FiNESSE,,,,,,,,,39,1,0
Verno MIBR,,3 Round 1 brawk s0m Round 12 brawk mada Round 16 Ethan FiNESSE,1 Round 6 Ethan FiNESSE s0m,1 Round 5 Ethan FiNESSE mada s0m,,1 Round 18 brawk,1 Round 5 mada s0m,,,,106,1,3
