,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,5 Round 5 purp0 tomaszy Round 9 Cloud runneR Round 12 purp0 runneR Round 14 purp0 tomaszy Round 17 westside tomaszy,,,,,1 Round 16 purp0 westside,,,,78,1,0
Derke VIT,,4 Round 1 westside Cloud Round 3 westside runneR Round 16 Cloud runneR Round 22 purp0 Cloud,,,,1 Round 1 Cloud,,,,,43,5,0
Less VIT,,2 Round 2 purp0 Cloud Round 21 westside tomaszy,1 Round 4 purp0 tomaszy westside,,,,,,,,52,0,0
Kicks VIT,,1 Round 21 purp0 runneR,,,1 Round 11 westside Cloud runneR tomaszy purp0,,,,1 Round 11 purp0 Cloud runneR tomaszy,,46,3,0
CyvOph VIT,,3 Round 2 runneR westside Round 6 westside tomaszy Round 9 westside tomaszy,2 Round 13 purp0 tomaszy westside Round 19 tomaszy purp0 runneR,,,,1 Round 2 westside runneR,,,,59,0,0
purp0 GX,,1 Round 20 Derke Kicks,,,,,,,,,37,1,0
Cloud GX,,3 Round 7 CyvOph Sayf Round 14 Sayf CyvOph Round 15 Less CyvOph,1 Round 1 Less CyvOph Sayf,,,,,,,,66,1,0
tomaszy GX,,1 Round 17 Derke Kicks,,,,,,,,,21,0,0
runneR GX,,2 Round 2 Sayf Kicks Round 22 Derke Less,1 Round 9 Derke Less CyvOph,,,1 Round 6 CyvOph,,,,,65,3,1
westside GX,,2 Round 12 Derke Kicks Round 16 Kicks Derke,5 Round 6 Sayf Kicks Less Round 10 Kicks Sayf Derke Round 13 Derke Sayf Kicks Round 14 Less Derke Kicks Round 15 Sayf Derke Kicks,,,,,,,,67,1,0
