,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,,,,,,,,,,42,3,0
Derke VIT,,3 Round 2 runneR westside Round 6 westside tomaszy Round 7 purp0 westside,1 Round 9 Cloud purp0 runneR,,,,,,,,60,0,0
Less VIT,,1 Round 2 tomaszy purp0,1 Round 10 runneR westside tomaszy,1 Round 15 purp0 runneR westside Cloud,,,,,,,72,1,0
Kicks VIT,,1 Round 13 westside runneR,1 Round 1 purp0 tomaszy Cloud,,,,,,,,39,6,1
CyvOph VIT,,4 Round 4 runneR tomaszy Round 5 runneR westside Round 7 Cloud runneR Round 9 westside tomaszy,2 Round 11 Cloud purp0 westside Round 13 purp0 Cloud tomaszy,1 Round 8 tomaszy Cloud westside purp0,,,,,,,108,1,0
purp0 GX,,1 Round 6 Sayf Kicks,,,1 Round 12 Derke CyvOph Kicks Less Sayf,,,,,,63,0,0
Cloud GX,,2 Round 1 Less CyvOph Round 13 Derke Less,,,,1 Round 6 Less,,,,,44,1,1
tomaszy GX,,,,,,,,,,,30,0,0
runneR GX,,1 Round 6 Derke CyvOph,,,,,,,,,43,0,0
westside GX,,3 Round 5 Less Kicks Round 7 Less CyvOph Round 15 Derke Sayf,,,,,,,,,45,0,0
