Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""1-0""",MKOI,Attackers,Elimination
2Lotus,2,"""2-0""",MKOI,Attackers,Elimination
2Lotus,3,"""2-1""",FUT,Defenders,Elimination
2Lotus,4,"""2-2""",FUT,Defenders,Elimination
2Lotus,5,"""2-3""",FUT,Defenders,Defuse
2Lotus,6,"""2-4""",FUT,Defenders,Elimination
2Lotus,7,"""2-5""",FUT,Defenders,Defuse
2Lotus,8,"""3-5""",MKOI,Attackers,Elimination
2Lotus,9,"""3-6""",FUT,Defenders,Defuse
2Lotus,10,"""3-7""",FUT,Defenders,Elimination
2Lotus,11,"""3-8""",FUT,Defenders,Elimination
2Lotus,12,"""3-9""",FUT,Defenders,Elimination
2Lotus,13,"""4-9""",FUT,Defenders,Defuse
2Lotus,14,"""5-9""",FUT,Defenders,Elimination
2Lotus,15,"""6-9""",FUT,Defenders,Elimination
2Lotus,16,"""7-9""",FUT,Defenders,Elimination
2Lotus,17,"""7-10""",MKOI,Attackers,Spike Detonation
2Lotus,18,"""7-11""",MKOI,Attackers,Elimination
2Lotus,19,"""8-11""",FUT,Defenders,Defuse
2Lotus,20,"""9-11""",FUT,Defenders,Elimination
2Lotus,21,"""10-11""",FUT,Defenders,Defuse
2Lotus,22,"""11-11""",FUT,Defenders,Elimination
2Lotus,23,"""12-11""",FUT,Defenders,Defuse
2Lotus,24,"""12-12""",MKOI,Attackers,Elimination
2Lotus,25,"""13-12""",MKOI,Attackers,Elimination
2Lotus,26,"""14-12""",FUT,Defenders,Elimination
