,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,4 Round 15 Meteor iZu Round 21 Meteor Sylvan Round 27 BuZz iZu Round 28 iZu Meteor,1 Round 24 iZu Meteor Sylvan,,,,1 Round 24 Meteor Sylvan,,,,50,1,0
MaKo DRX,,3 Round 7 BuZz iZu Round 8 BuZz stax Round 18 BuZz iZu,3 Round 9 iZu stax Sylvan Round 11 BuZz stax Meteor Round 26 Meteor BuZz Sylvan,,,,,,,,61,0,0
BeYN DRX,,3 Round 1 stax iZu Round 7 Meteor stax Round 13 stax Meteor BeYN,,,,,,,,,42,8,0
Estrella DRX,,2 Round 19 Meteor stax Round 20 Sylvan stax,,,,,,,,,37,0,1
HYUNMIN DRX,,2 Round 19 BuZz iZu Round 28 Sylvan BuZz,1 Round 1 Sylvan BuZz Meteor,1 Round 14 Sylvan stax Meteor iZu,,,,,,,43,1,0
stax T1,,3 Round 7 free1ng HYUNMIN Round 14 free1ng MaKo Round 22 Estrella free1ng,2 Round 4 BeYN HYUNMIN MaKo Round 17 free1ng BeYN MaKo,,,,,,,,52,4,1
BuZz T1,,6 Round 6 MaKo Estrella Round 8 BeYN HYUNMIN Round 12 BeYN HYUNMIN BuZz Round 15 Estrella free1ng Round 23 MaKo Estrella Round 25 MaKo BeYN,1 Round 24 HYUNMIN MaKo BeYN,,,,,,,,45,1,1
Sylvan T1,,3 Round 5 Estrella free1ng Round 16 MaKo free1ng Round 26 HYUNMIN BeYN,1 Round 25 free1ng Estrella HYUNMIN,,,,,,,,41,1,0
Meteor T1,,4 Round 2 MaKo Estrella Round 3 Estrella BeYN Round 15 HYUNMIN BeYN Round 22 BeYN MaKo,,,,,,,,,45,2,1
iZu T1,,4 Round 2 BeYN HYUNMIN Round 5 MaKo HYUNMIN Round 13 HYUNMIN Estrella iZu Round 16 Estrella HYUNMIN,,,,,,,,,35,0,0
