,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,6,,,,1,1,,,,60,6,0
RieNs TH,,8,,1,,1,,,,,61,6,2
MiniBoo TH,,2,1,1,,,,,,,52,0,1
Wo0t TH,,5,1,,,1,,,,,51,0,0
benjyfishy TH,,7,1,,,,,,,,54,3,0
MAGNUM BBL,,4,3,1,,,,,,,58,2,0
PROFEK BBL,,8,1,,1,1,,,,,53,1,0
sociablEE BBL,,8,2,,,2,1,,,,48,1,3
Jamppi BBL,,8,2,,,,,,,,58,9,1
LewN BBL,,8,1,1,,2,,,,,64,1,2
