,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mitch C9,,7 Round 4 NaturE Derrek Round 5 icy supamen Round 8 icy supamen Round 10 NaturE Derrek Round 11 icy supamen Round 20 NaturE supamen Round 26 NaturE icy,1 Round 22 Derrek icy yay,,,1 Round 8 supamen,1 Round 4 Derrek NaturE,,,,67,8,3
neT C9,,2 Round 18 NaturE yay Round 21 NaturE supamen,,,,,,,,,26,0,0
Xeppaa C9,,2 Round 8 yay NaturE Round 19 supamen Derrek,2 Round 5 yay NaturE Derrek Round 20 icy yay Derrek,,,,,,,,53,2,0
v1c C9,,3 Round 2 yay icy Round 3 supamen Derrek Round 27 Derrek supamen,,,,1 Round 2 icy,,,,,34,0,1
OXY C9,,6 Round 1 supamen Derrek Round 3 NaturE yay Round 11 yay NaturE Round 12 supamen icy Round 24 NaturE yay Round 27 NaturE yay,2 Round 15 NaturE supamen icy Round 17 supamen NaturE yay,,,,1 Round 17 NaturE yay,,,,47,0,1
supamen EG,,2 Round 8 Xeppaa neT Round 24 neT Xeppaa,2 Round 10 mitch Xeppaa v1c Round 14 neT v1c OXY,,,,,1 Round 10 Xeppaa v1c mitch,,,41,0,0
yay EG,,4 Round 6 OXY neT Round 7 mitch neT Round 21 OXY neT Round 23 OXY neT,1 Round 13 mitch neT v1c,1 Round 16 Xeppaa OXY v1c mitch,,,,,,,55,0,2
Derrek EG,,3 Round 4 OXY v1c Round 9 neT v1c Round 28 Xeppaa OXY,1 Round 24 OXY mitch v1c,,,,,,,,47,5,1
NaturE EG,,2 Round 12 v1c neT Round 25 mitch Xeppaa,,,,,,,,,41,5,1
icy EG,,3 Round 3 Xeppaa v1c Round 6 Xeppaa v1c Round 25 neT v1c,1 Round 18 v1c Xeppaa neT,2 Round 2 Xeppaa neT OXY mitch Round 27 Xeppaa neT OXY v1c icy,,1 Round 3 v1c,1 Round 27 OXY v1c,,,,63,1,0
