,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,1 Round 19 SiuFatBB Yuicaw,,,,,,,,,40,3,0
Kushy RRQ,,7 Round 1 Yuicaw Juicy Round 5 Juicy Lysoar Round 6 Yuicaw SiuFatBB Round 7 Yuicaw SiuFatBB Round 14 Juicy Lysoar Round 15 Yuicaw Spring Round 22 Lysoar Spring,,1 Round 18 Juicy Lysoar Spring Yuicaw,,1 Round 18 Yuicaw,,,,,59,2,0
xffero RRQ,,,2 Round 7 Juicy Lysoar Spring Round 16 Spring Juicy Lysoar,,,,,,,,41,1,0
Monyet RRQ,,4 Round 6 Spring Juicy Round 8 Lysoar Spring Round 12 Lysoar SiuFatBB Round 13 Juicy Yuicaw,1 Round 23 SiuFatBB Spring Lysoar,,,,,,,,51,3,0
Jemkin RRQ,,1 Round 12 Juicy Spring,2 Round 19 Juicy Spring Lysoar Round 21 Spring SiuFatBB Lysoar Jemkin,,,,,,,,51,1,0
Juicy WOL,,3 Round 10 crazyguy Monyet Round 14 xffero Monyet Round 24 xffero Monyet,1 Round 8 Jemkin xffero Monyet,,,,,,,,64,0,0
SiuFatBB WOL,,4 Round 1 Jemkin Kushy Round 12 Jemkin xffero Round 22 Monyet Kushy Round 24 Kushy Jemkin,1 Round 9 Jemkin crazyguy Monyet,,,,,1 Round 9 Jemkin crazyguy Monyet,,,56,4,1
Yuicaw WOL,,3 Round 1 Monyet crazyguy Round 2 xffero Kushy Round 13 Jemkin crazyguy,,1 Round 3 Kushy xffero Jemkin Monyet,,,,,,,45,2,1
Spring WOL,,3 Round 2 Monyet crazyguy Round 4 Monyet xffero Round 18 crazyguy xffero,,,,,,,,,60,0,0
Lysoar WOL,,2 Round 13 Kushy Monyet Round 20 xffero Kushy,,,,,,,,,30,2,1
