,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,3 Round 4 Spring Juicy Round 5 Juicy SiuFatBB Round 13 Juicy Yuicaw,,,,,,,,,28,1,0
Kushy RRQ,,1 Round 10 Juicy Lysoar,1 Round 17 Spring Lysoar Juicy,,,1 Round 10 Lysoar,,,,,39,6,0
xffero RRQ,,2 Round 5 Spring Lysoar Round 6 Juicy SiuFatBB,,,,,,,,,54,2,0
Monyet RRQ,,3 Round 2 Lysoar Spring Round 7 Spring SiuFatBB Round 10 Yuicaw SiuFatBB,1 Round 1 Spring Lysoar Juicy,,,,,,,,59,1,0
Jemkin RRQ,,3 Round 2 Juicy SiuFatBB Round 7 Yuicaw Juicy Round 20 Spring Yuicaw,1 Round 9 Spring Lysoar Juicy,1 Round 11 SiuFatBB Yuicaw Spring Lysoar,,,,,,,71,0,0
Juicy WOL,,2 Round 10 crazyguy Jemkin Round 16 Kushy crazyguy,3 Round 17 Monyet crazyguy xffero Round 19 crazyguy xffero Jemkin Round 20 xffero Jemkin Monyet,,,,,,,,76,1,1
SiuFatBB WOL,,2 Round 9 xffero Jemkin Round 17 Jemkin Kushy SiuFatBB,,,,2 Round 9 Jemkin Round 17 Kushy,,,,,38,1,1
Yuicaw WOL,,2 Round 8 xffero crazyguy Round 14 Monyet Kushy,1 Round 12 crazyguy Jemkin Monyet,,,,,,,,46,5,1
Spring WOL,,2 Round 9 crazyguy Monyet Round 18 Jemkin Kushy,2 Round 3 xffero Monyet Jemkin Round 15 Kushy xffero Monyet,,,,,,,,55,1,0
Lysoar WOL,,4 Round 1 Kushy Jemkin Round 10 Monyet xffero Round 13 xffero crazyguy Round 18 crazyguy Monyet,,1 Round 21 Kushy crazyguy Monyet xffero,,,,,,,77,0,0
