Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Francis,NS,Map_1_1Fracture,All,Tejo,1.15,210,18,17,6,+1,69%,145,22%,1,0,+1
Dambi,NS,Map_1_1Fracture,All,Raze,1.12,255,23,21,5,+2,73%,161,31%,10,5,+5
Ivy,NS,Map_1_1Fracture,All,Breach,1.05,151,14,17,15,-3,77%,93,27%,0,1,-1
margaret,NS,Map_1_1Fracture,All,Cypher,0.58,122,10,19,5,-9,54%,81,24%,4,2,+2
Persia,NS,Map_1_1Fracture,All,Brimstone,0.49,121,10,20,8,-10,69%,86,29%,0,3,-3
Jemkin,RRQ,Map_1_1Fracture,All,Brimstone,1.41,263,24,14,15,+10,81%,175,33%,3,2,+1
Estrella,RRQ,Map_1_1Fracture,All,Breach,1.30,191,20,14,10,+6,88%,148,44%,1,0,+1
xffero,RRQ,Map_1_1Fracture,All,Killjoy,1.29,263,23,16,7,+7,81%,184,23%,3,4,-1
Kushy,RRQ,Map_1_1Fracture,All,Sova,0.95,155,13,16,8,-3,69%,115,35%,2,2,0
Monyet,RRQ,Map_1_1Fracture,All,Neon,0.86,135,14,15,6,-1,69%,86,23%,2,7,-5
Francis,NS,Map_1_1Fracture,Attack,Tejo,1.14,226,10,9,3,+1,69%,157,22%,0,0,0
Dambi,NS,Map_1_1Fracture,Attack,Raze,1.03,245,12,11,2,+1,77%,147,27%,5,4,+1
Ivy,NS,Map_1_1Fracture,Attack,Breach,1.01,139,7,8,7,-1,77%,89,22%,0,0,0
margaret,NS,Map_1_1Fracture,Attack,Cypher,0.44,91,3,9,4,-6,54%,70,25%,2,2,0
Persia,NS,Map_1_1Fracture,Attack,Brimstone,0.48,129,5,10,6,-5,77%,91,25%,0,0,0
Jemkin,RRQ,Map_1_1Fracture,Attack,Brimstone,0.89,164,6,8,10,-2,85%,126,20%,1,1,0
Estrella,RRQ,Map_1_1Fracture,Attack,Breach,1.32,177,9,6,5,+3,85%,125,33%,1,0,+1
xffero,RRQ,Map_1_1Fracture,Attack,Killjoy,1.69,329,16,7,3,+9,77%,227,30%,1,1,0
Kushy,RRQ,Map_1_1Fracture,Attack,Sova,0.61,122,4,9,5,-5,54%,94,19%,1,1,0
Monyet,RRQ,Map_1_1Fracture,Attack,Neon,1.03,204,12,8,2,+4,62%,121,24%,1,5,-4
Francis,NS,Map_1_1Fracture,Defend,Tejo,1.16,196,8,8,3,0,69%,133,23%,1,0,+1
Dambi,NS,Map_1_1Fracture,Defend,Raze,1.22,265,11,10,3,+1,69%,175,35%,5,1,+4
Ivy,NS,Map_1_1Fracture,Defend,Breach,1.08,163,7,9,8,-2,77%,96,32%,0,1,-1
margaret,NS,Map_1_1Fracture,Defend,Cypher,0.73,155,7,10,1,-3,54%,93,23%,2,0,+2
Persia,NS,Map_1_1Fracture,Defend,Brimstone,0.49,115,5,10,2,-5,62%,80,36%,0,3,-3
Jemkin,RRQ,Map_1_1Fracture,Defend,Brimstone,1.92,363,18,6,5,+12,77%,224,47%,2,1,+1
Estrella,RRQ,Map_1_1Fracture,Defend,Breach,1.28,207,11,8,5,+3,92%,171,54%,0,0,0
xffero,RRQ,Map_1_1Fracture,Defend,Killjoy,0.89,199,7,9,4,-2,85%,142,19%,2,3,-1
Kushy,RRQ,Map_1_1Fracture,Defend,Sova,1.30,188,9,7,3,+2,85%,136,48%,1,1,0
Monyet,RRQ,Map_1_1Fracture,Defend,Neon,0.69,67,2,7,4,-5,77%,50,18%,1,2,-1
