,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,3 Round 11 Lysoar SiuFatBB Round 13 Yuicaw SiuFatBB Round 20 Lysoar SiuFatBB,2 Round 14 SiuFatBB Spring Lysoar Round 16 Lysoar SiuFatBB Yuicaw,,,,,,,,54,1,0
f0rsakeN PRX,,3 Round 13 Lysoar Spring Round 15 Spring Lysoar Round 17 Lysoar SiuFatBB,,1 Round 12 Juicy Lysoar Spring SiuFatBB,,1 Round 17 SiuFatBB,,,,,49,3,0
d4v41 PRX,,1 Round 9 Juicy Spring,1 Round 4 Juicy Lysoar SiuFatBB,,,,1 Round 4 Lysoar SiuFatBB,,,,53,0,1
PatMen PRX,,,,1 Round 6 Lysoar SiuFatBB Spring Yuicaw,,,,1 Round 6 Yuicaw Spring SiuFatBB,,,57,2,0
something PRX,,1 Round 9 Yuicaw Lysoar,2 Round 8 Yuicaw Juicy Spring Round 21 Yuicaw Juicy SiuFatBB,1 Round 10 SiuFatBB Juicy Lysoar Yuicaw,,,,,,,64,0,1
Juicy WOL,,2 Round 9 Jinggg PatMen Round 18 Jinggg f0rsakeN,3 Round 8 f0rsakeN d4v41 PatMen Round 15 something d4v41 f0rsakeN Round 19 something Jinggg f0rsakeN,,,,,,,,53,0,0
SiuFatBB WOL,,2 Round 2 something PatMen Round 13 f0rsakeN d4v41,1 Round 1 Jinggg d4v41 something,,,,,,,,40,3,0
Yuicaw WOL,,3 Round 2 Jinggg f0rsakeN Round 5 something f0rsakeN Round 20 Jinggg d4v41,,,,,1 Round 20 d4v41 Jinggg,,,,40,0,1
Spring WOL,,3 Round 3 something Jinggg Round 6 something Jinggg Round 16 something d4v41,1 Round 20 something f0rsakeN PatMen,,,,,,,,75,1,0
Lysoar WOL,,3 Round 4 PatMen something Round 15 PatMen Jinggg Round 17 Jinggg d4v41,1 Round 3 f0rsakeN PatMen d4v41,,,,,,,,39,2,0
