,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,5 Round 7 Spring Lysoar Round 12 Juicy Lysoar Round 23 Lysoar Yuicaw Round 25 Spring Yuicaw Round 26 Lysoar Yuicaw,,1 Round 15 Spring Yuicaw Lysoar SiuFatBB,,,,,,,48,0,0
f0rsakeN PRX,,3 Round 10 SiuFatBB Lysoar Round 14 Lysoar SiuFatBB Round 26 Juicy Spring,2 Round 2 Spring Yuicaw Juicy Round 21 Lysoar Juicy Spring,,,1 Round 26 Spring,1 Round 14 Lysoar SiuFatBB,,,,65,1,1
d4v41 PRX,,2 Round 6 Juicy Yuicaw Round 21 SiuFatBB Yuicaw,3 Round 3 Juicy Yuicaw SiuFatBB Round 8 SiuFatBB Juicy Lysoar Round 13 Juicy Lysoar SiuFatBB,,1 Round 16 SiuFatBB Yuicaw Lysoar Spring Juicy,,,,,,78,2,0
PatMen PRX,,3 Round 5 Juicy Lysoar Round 14 Juicy Spring Round 24 Lysoar Juicy,,,,,,,,,32,7,1
something PRX,,2 Round 11 Yuicaw SiuFatBB Round 22 SiuFatBB Yuicaw,,,,,,,,,29,0,0
Juicy WOL,,2 Round 10 Jinggg PatMen Round 20 f0rsakeN Jinggg,2 Round 2 PatMen d4v41 Jinggg Round 19 something PatMen Jinggg,,,,,,,,42,2,0
SiuFatBB WOL,,4 Round 1 something PatMen Round 12 Jinggg d4v41 Round 15 PatMen f0rsakeN Round 17 Jinggg PatMen,,,,2 Round 2 f0rsakeN Round 23 Jinggg,1 Round 12 Jinggg d4v41,,,,37,3,2
Yuicaw WOL,,6 Round 4 f0rsakeN Jinggg Round 5 Jinggg PatMen Round 12 f0rsakeN something Round 20 something PatMen Round 22 Jinggg d4v41 Round 26 something PatMen,2 Round 1 f0rsakeN Jinggg d4v41 Round 18 something PatMen f0rsakeN,,,,,,,,63,1,0
Spring WOL,,2 Round 6 Jinggg f0rsakeN Round 17 f0rsakeN d4v41,1 Round 9 d4v41 f0rsakeN PatMen,,,,,,,,58,2,0
Lysoar WOL,,1 Round 4 PatMen d4v41,1 Round 14 PatMen d4v41 Jinggg,,,,,,,,31,1,0
