,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,1 Round 30 f0rsakeN PatMen,1 Round 22 d4v41 f0rsakeN something,,,1 Round 19 f0rsakeN,,1 Round 22 something d4v41 f0rsakeN,,,26,5,1
BuZz T1,,7 Round 6 f0rsakeN PatMen Round 13 PatMen Jinggg Round 15 f0rsakeN PatMen Round 19 PatMen something Round 21 Jinggg d4v41 Round 28 f0rsakeN d4v41 Round 31 d4v41 f0rsakeN,2 Round 1 Jinggg d4v41 f0rsakeN Round 5 something d4v41 Jinggg,,1 Round 23 Jinggg f0rsakeN PatMen something d4v41,1 Round 17 d4v41,1 Round 15 PatMen f0rsakeN,,,,51,2,3
Meteor T1,,4 Round 3 f0rsakeN PatMen Round 13 d4v41 something Round 20 d4v41 f0rsakeN Round 32 Jinggg f0rsakeN,,,,,,,,,34,0,0
iZu T1,,8 Round 6 Jinggg something Round 7 PatMen something Round 9 PatMen f0rsakeN Round 15 Jinggg d4v41 Round 16 f0rsakeN PatMen Round 21 f0rsakeN PatMen Round 26 Jinggg PatMen Round 29 something Jinggg,1 Round 28 Jinggg PatMen something,,,1 Round 6 something,,,,,51,1,1
DH T1,,4 Round 16 Jinggg d4v41 Round 18 d4v41 PatMen Round 19 d4v41 Jinggg Round 25 PatMen something,3 Round 14 d4v41 f0rsakeN PatMen Round 20 something PatMen Jinggg Round 24 Jinggg PatMen d4v41,,,,,,,,44,1,0
Jinggg PRX,,4 Round 7 DH iZu Round 9 stax Meteor Round 18 Meteor DH Round 29 DH Meteor,2 Round 10 BuZz Meteor stax Round 12 iZu DH BuZz,,,,,,,,42,0,2
f0rsakeN PRX,,6 Round 8 BuZz iZu Round 10 iZu DH Round 15 Meteor DH Round 19 DH BuZz Round 22 Meteor BuZz Round 31 stax Meteor,,1 Round 2 iZu stax DH Meteor,,,,,,,49,1,1
d4v41 PRX,,2 Round 9 BuZz DH Round 27 iZu stax,2 Round 25 iZu stax DH Round 32 stax iZu BuZz,,,1 Round 32 BuZz,,,,,45,1,0
PatMen PRX,,7 Round 1 iZu stax Round 3 stax iZu Round 4 BuZz stax Round 15 iZu stax Round 16 stax BuZz Round 29 stax iZu Round 31 iZu DH,,,,,,,,,42,5,2
something PRX,,6 Round 3 DH Meteor Round 7 BuZz stax Round 13 DH BuZz Round 17 DH iZu Round 22 DH iZu Round 26 stax DH,2 Round 4 Meteor DH iZu Round 11 BuZz Meteor iZu,1 Round 21 stax DH BuZz Meteor,,,,1 Round 21 BuZz DH Meteor,,,60,1,2
