,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,5 Round 2 d4v41 f0rsakeN Round 7 Jinggg something Round 17 something d4v41 Round 18 Jinggg something Round 20 d4v41 PatMen,1 Round 12 f0rsakeN PatMen d4v41,,,,,,,,53,6,1
BuZz T1,,4 Round 1 something d4v41 Round 11 f0rsakeN Jinggg Round 22 d4v41 f0rsakeN Round 23 f0rsakeN d4v41,,1 Round 13 Jinggg something f0rsakeN d4v41,,,,,,,42,1,0
Meteor T1,,2 Round 4 something d4v41 Round 24 something PatMen,2 Round 11 d4v41 PatMen something Round 15 PatMen f0rsakeN d4v41,,,,1 Round 4 something d4v41,,,,43,0,2
iZu T1,,3 Round 1 PatMen f0rsakeN Round 4 f0rsakeN PatMen Round 14 Jinggg something,,,,,,,,,29,0,0
DH T1,,7 Round 2 something Jinggg Round 7 d4v41 f0rsakeN Round 10 Jinggg PatMen Round 14 d4v41 PatMen Round 18 d4v41 PatMen Round 25 f0rsakeN something Round 26 PatMen something,,,,1 Round 1 Jinggg,,,,,62,0,0
Jinggg PRX,,2 Round 23 Meteor stax Round 24 iZu Meteor,2 Round 1 stax BuZz iZu Round 16 iZu stax Meteor,,,,1 Round 16 stax Meteor,,,,55,3,2
f0rsakeN PRX,,6 Round 5 iZu Meteor Round 11 iZu stax Round 12 BuZz Meteor Round 20 BuZz stax Round 21 Meteor iZu Round 22 iZu Meteor,,,,1 Round 20 stax,,,,,55,1,0
d4v41 PRX,,6 Round 13 iZu DH Round 15 BuZz DH Round 18 Meteor iZu Round 19 DH iZu Round 20 Meteor iZu Round 21 DH stax,4 Round 4 DH BuZz stax Round 8 DH iZu stax Round 9 iZu stax BuZz Round 26 BuZz stax DH,,,,,,,,74,0,0
PatMen PRX,,1 Round 16 DH BuZz,,,,,,,,,30,5,0
something PRX,,6 Round 3 iZu BuZz Round 5 DH BuZz Round 6 Meteor DH Round 10 BuZz stax Round 23 iZu BuZz Round 24 DH BuZz,,,,1 Round 12 stax,,,,,59,0,0
