Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Jieni7,EDG,All_Maps,All,"Raze, Neon",1.27,280,42,27,7,+15,74%,180,34%,8,5,+3
Smoggy,EDG,All_Maps,All,Omen,1.16,222,30,24,19,+6,83%,141,30%,2,0,+2
ZmjjKK,EDG,All_Maps,All,Yoru,1.11,236,37,27,4,+10,69%,144,22%,7,7,0
nobody,EDG,All_Maps,All,Fade,1.02,189,29,26,7,+3,79%,133,40%,4,3,+1
CHICHOO,EDG,All_Maps,All,"Vyse, Viper",0.99,168,24,20,6,+4,79%,106,31%,3,3,0
Rarga,XLG,All_Maps,All,"Sage, Neon",1.17,246,35,35,14,0,67%,156,45%,6,4,+2
coconut,XLG,All_Maps,All,Omen,1.04,192,29,30,18,-1,62%,120,31%,3,3,0
Viva,XLG,All_Maps,All,Fade,0.87,165,23,29,13,-6,67%,99,22%,4,4,0
NoMan,XLG,All_Maps,All,"Deadlock, Vyse",0.75,155,20,33,5,-13,60%,93,27%,3,6,-3
happywei,XLG,All_Maps,All,"Cypher, Viper",0.56,131,17,35,11,-18,50%,93,25%,2,7,-5
Jieni7,EDG,All_Maps,Attack,"Raze, Neon",1.63,331,30,13,3,+17,83%,204,47%,7,1,+6
Smoggy,EDG,All_Maps,Attack,Omen,1.01,188,15,13,7,+2,75%,129,35%,1,0,+1
ZmjjKK,EDG,All_Maps,Attack,Yoru,0.70,205,18,18,3,0,63%,127,17%,3,5,-2
nobody,EDG,All_Maps,Attack,Fade,0.99,172,15,14,5,+1,79%,114,50%,2,2,0
CHICHOO,EDG,All_Maps,Attack,"Vyse, Viper",1.17,196,18,11,1,+7,79%,136,30%,2,1,+1
Rarga,XLG,All_Maps,Attack,"Sage, Neon",1.08,237,14,15,8,-1,78%,146,46%,2,1,+1
coconut,XLG,All_Maps,Attack,Omen,1.03,198,13,12,4,+1,56%,122,26%,2,1,+1
Viva,XLG,All_Maps,Attack,Fade,0.83,150,9,12,8,-3,72%,86,24%,2,0,+2
NoMan,XLG,All_Maps,Attack,"Deadlock, Vyse",0.85,156,10,12,3,-2,56%,95,21%,2,4,-2
happywei,XLG,All_Maps,Attack,"Cypher, Viper",0.62,150,9,15,6,-6,50%,108,13%,1,3,-2
Jieni7,EDG,All_Maps,Defend,"Raze, Neon",0.80,215,12,14,4,-2,61%,148,19%,1,4,-3
Smoggy,EDG,All_Maps,Defend,Omen,1.37,256,15,11,12,+4,94%,157,24%,1,0,+1
ZmjjKK,EDG,All_Maps,Defend,Yoru,1.65,275,19,9,1,+10,78%,166,27%,4,2,+2
nobody,EDG,All_Maps,Defend,Fade,1.07,228,14,12,2,+2,78%,158,29%,2,1,+1
CHICHOO,EDG,All_Maps,Defend,"Vyse, Viper",0.76,108,6,9,5,-3,78%,67,25%,1,2,-1
Rarga,XLG,All_Maps,Defend,"Sage, Neon",1.24,263,21,20,6,+1,58%,164,44%,4,3,+1
coconut,XLG,All_Maps,Defend,Omen,1.04,200,16,18,14,-2,67%,119,34%,1,2,-1
Viva,XLG,All_Maps,Defend,Fade,0.90,177,14,17,5,-3,63%,110,20%,2,4,-2
NoMan,XLG,All_Maps,Defend,"Deadlock, Vyse",0.68,143,10,21,2,-11,63%,91,31%,1,2,-1
happywei,XLG,All_Maps,Defend,"Cypher, Viper",0.51,108,8,20,5,-12,50%,82,42%,1,4,-3
