,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,4,,,,1,,,,,39,3,1
keznit KRÜ,,3,1,1,,,,,,,50,0,0
adverso KRÜ,,3,,,,,,,,,46,5,0
Mazino KRÜ,,4,5,,,,1,,,,52,1,0
Shyy KRÜ,,6,1,,,1,1,,,,52,2,1
supamen EG,,6,5,1,,2,1,,,,91,3,1
yay EG,,2,,,,,,,,,31,1,0
Derrek EG,,7,2,,,1,,,,,66,9,1
NaturE EG,,6,2,,1,,,1,,,67,8,0
icy EG,,6,2,,,,,,,,58,2,2
