Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
GuanG,NOVA,Map_3_3Split,All,Vyse,,344,25,10,2,+15,,,,,,
Ezeir,NOVA,Map_3_3Split,All,Astra,,254,18,9,3,+9,,,,,,
SWERL,NOVA,Map_3_3Split,All,Raze,,198,14,10,3,+4,,,,,,
cb,NOVA,Map_3_3Split,All,Deadlock,,198,13,11,7,+2,,,,,,
o0o0o,NOVA,Map_3_3Split,All,Skye,,127,8,14,11,-6,,,,,,
Yuicaw,WOL,Map_3_3Split,All,Cypher,,242,15,18,3,-3,,,,,,
Lysoar,WOL,Map_3_3Split,All,Vyse,,203,12,16,4,-4,,,,,,
Juicy,WOL,Map_3_3Split,All,Omen,,149,10,16,7,-6,,,,,,
SiuFatBB,WOL,Map_3_3Split,All,Skye,,143,9,13,1,-4,,,,,,
Spring,WOL,Map_3_3Split,All,Raze,,134,8,15,2,-7,,,,,,
GuanG,NOVA,Map_3_3Split,Attack,Vyse,,,,,,,,,
Ezeir,NOVA,Map_3_3Split,Attack,Astra,,,,,,,,,
SWERL,NOVA,Map_3_3Split,Attack,Raze,,,,,,,,,
cb,NOVA,Map_3_3Split,Attack,Deadlock,,,,,,,,,
o0o0o,NOVA,Map_3_3Split,Attack,Skye,,,,,,,,,
Yuicaw,WOL,Map_3_3Split,Attack,Cypher,,,,,,,,,
Lysoar,WOL,Map_3_3Split,Attack,Vyse,,,,,,,,,
Juicy,WOL,Map_3_3Split,Attack,Omen,,,,,,,,,
SiuFatBB,WOL,Map_3_3Split,Attack,Skye,,,,,,,,,
Spring,WOL,Map_3_3Split,Attack,Raze,,,,,,,,,
GuanG,NOVA,Map_3_3Split,Defend,Vyse,,,,,,,,,
Ezeir,NOVA,Map_3_3Split,Defend,Astra,,,,,,,,,
SWERL,NOVA,Map_3_3Split,Defend,Raze,,,,,,,,,
cb,NOVA,Map_3_3Split,Defend,Deadlock,,,,,,,,,
o0o0o,NOVA,Map_3_3Split,Defend,Skye,,,,,,,,,
Yuicaw,WOL,Map_3_3Split,Defend,Cypher,,,,,,,,,
Lysoar,WOL,Map_3_3Split,Defend,Vyse,,,,,,,,,
Juicy,WOL,Map_3_3Split,Defend,Omen,,,,,,,,,
SiuFatBB,WOL,Map_3_3Split,Defend,Skye,,,,,,,,,
Spring,WOL,Map_3_3Split,Defend,Raze,,,,,,,,,
