Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
K1ra,AG,All_Maps,All,"Astra, Brimstone",1.03,219,26,29,11,-3,77%,129,20%,3,2,+1
Lsn,AG,All_Maps,All,"Sova, Tejo",0.74,160,18,32,10,-14,60%,117,22%,4,4,0
player,AG,All_Maps,All,"Yoru, Breach",0.70,176,19,31,15,-12,66%,108,28%,2,2,0
HanChe,AG,All_Maps,All,"Killjoy, Cypher",0.68,125,16,26,4,-10,54%,88,39%,2,1,+1
deLb,AG,All_Maps,All,Neon,0.56,136,18,31,6,-13,43%,80,30%,3,12,-9
whzy,BLG,All_Maps,All,"Yoru, Neon",1.73,352,46,21,12,+25,91%,230,27%,6,4,+2
nephh,BLG,All_Maps,All,"Tejo, Breach",1.41,260,33,19,20,+14,89%,151,24%,5,1,+4
Levius,BLG,All_Maps,All,"Vyse, Cypher",1.20,179,23,17,14,+6,77%,118,27%,3,1,+2
Knight,BLG,All_Maps,All,"Fade, Tejo",1.17,234,30,21,12,+9,71%,144,25%,5,4,+1
rushia,BLG,All_Maps,All,"Astra, Brimstone",0.94,154,17,19,20,-2,83%,100,16%,2,4,-2
K1ra,AG,All_Maps,Attack,"Astra, Brimstone",1.18,246,16,14,6,+2,72%,139,23%,2,1,+1
Lsn,AG,All_Maps,Attack,"Sova, Tejo",0.66,150,9,16,4,-7,56%,113,26%,2,3,-1
player,AG,All_Maps,Attack,"Yoru, Breach",0.35,113,6,16,4,-10,61%,73,32%,1,1,0
HanChe,AG,All_Maps,Attack,"Killjoy, Cypher",0.56,87,6,12,1,-6,50%,57,29%,0,1,-1
deLb,AG,All_Maps,Attack,Neon,0.50,150,10,16,2,-6,39%,83,26%,2,5,-3
whzy,BLG,All_Maps,Attack,"Yoru, Neon",1.84,400,25,10,6,+15,88%,265,28%,2,1,+1
nephh,BLG,All_Maps,Attack,"Tejo, Breach",1.20,194,13,9,9,+4,82%,103,12%,2,1,+1
Levius,BLG,All_Maps,Attack,"Vyse, Cypher",1.06,193,12,10,6,+2,76%,128,18%,2,0,+2
Knight,BLG,All_Maps,Attack,"Fade, Tejo",1.15,263,17,10,3,+7,65%,159,20%,4,3,+1
rushia,BLG,All_Maps,Attack,"Astra, Brimstone",0.76,145,8,11,8,-3,82%,94,20%,0,2,-2
K1ra,AG,All_Maps,Defend,"Astra, Brimstone",0.87,189,10,15,5,-5,82%,119,16%,1,1,0
Lsn,AG,All_Maps,Defend,"Sova, Tejo",0.86,175,9,16,6,-7,65%,121,22%,2,1,+1
player,AG,All_Maps,Defend,"Yoru, Breach",1.08,240,13,15,11,-2,71%,144,25%,1,1,0
HanChe,AG,All_Maps,Defend,"Killjoy, Cypher",0.82,165,10,14,3,-4,59%,122,44%,2,0,+2
deLb,AG,All_Maps,Defend,Neon,0.63,123,8,15,4,-7,47%,77,37%,1,7,-6
whzy,BLG,All_Maps,Defend,"Yoru, Neon",1.63,307,21,11,6,+10,94%,197,23%,4,3,+1
nephh,BLG,All_Maps,Defend,"Tejo, Breach",1.61,321,20,10,11,+10,94%,197,31%,3,0,+3
Levius,BLG,All_Maps,Defend,"Vyse, Cypher",1.32,166,11,7,8,+4,78%,109,31%,1,1,0
Knight,BLG,All_Maps,Defend,"Fade, Tejo",1.18,203,13,11,9,+2,78%,129,31%,1,1,0
rushia,BLG,All_Maps,Defend,"Astra, Brimstone",1.12,162,9,8,12,+1,83%,107,14%,2,2,0
