,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,1 Round 2 zekken johnqt,2 Round 12 zekken johnqt bang Round 21 zekken bang johnqt,,,,,,,,54,0,0
v1nny LOUD,,1 Round 5 bang zekken,,,,,,,,,37,7,1
tuyz LOUD,,2 Round 17 bang Zellsis Round 18 johnqt Zellsis,1 Round 6 johnqt Zellsis zekken,,,1 Round 1 zekken,,,,,43,2,1
cauanzin LOUD,,3 Round 9 Zellsis bang Round 18 zekken N4RRATE Round 24 johnqt zekken,2 Round 16 Zellsis bang johnqt Round 23 Zellsis bang johnqt,,,,,,,,57,0,1
dgzin LOUD,,3 Round 1 Zellsis N4RRATE Round 22 johnqt bang Round 24 Zellsis N4RRATE,1 Round 15 zekken N4RRATE johnqt,,,,,,,,55,2,1
Zellsis SEN,,3 Round 4 dgzin v1nny Round 10 dgzin pANcada Round 19 v1nny dgzin,1 Round 13 pANcada dgzin v1nny,,,,1 Round 13 v1nny dgzin,,,,48,2,1
johnqt SEN,,2 Round 3 tuyz pANcada Round 11 tuyz v1nny,,,,,,,,,40,4,3
bang SEN,,4 Round 5 tuyz cauanzin Round 8 cauanzin pANcada Round 11 dgzin cauanzin Round 14 tuyz cauanzin,,,,,,,,,44,1,0
zekken SEN,,1 Round 14 dgzin pANcada,2 Round 1 dgzin v1nny tuyz zekken Round 7 cauanzin tuyz v1nny,,,,,,,,49,1,0
N4RRATE SEN,,2 Round 4 tuyz cauanzin Round 5 v1nny dgzin,,1 Round 21 cauanzin v1nny dgzin pANcada,,1 Round 21 pANcada,,,,,51,1,1
